rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
22,137,__pr_graph_lp_or_cost_row__: entity: stone-furnace,,,True,node-cost:entity: stone-furnace,False,False,-2.1235660362327697e-18,1.8046233730087929e-18
23,405,entity-mine: stone-furnace,entity-mine,stone-furnace,False,,True,False,2.1235660346823306e-18,1.8046233716912177e-18
24,522,logic-and: smart-farm-yotoi-tree-recipe-yotoi-super-1,logic-and,smart-farm-yotoi-tree-recipe-yotoi-super-1,False,,False,False,5.7644933748316904e-20,4.8987124960004469e-20
25,344,__pr_graph_lp_or_to_or_and__: 909:entity-operate: burner-mining-drill --> fuel-category-burn: biomass:noncoproduct-route,,,True,entity-operate: burner-mining-drill --> fuel-category-burn: biomass,False,False,-1.911209492970916e-20,1.6241610870035332e-20
26,341,__pr_graph_lp_or_to_or_and__: 905:entity-operate: stone-furnace --> fuel-category-burn: biomass:noncoproduct-route,,,True,entity-operate: stone-furnace --> fuel-category-burn: biomass,False,False,-1.91120946958114e-20,1.6241610671267147e-20
27,339,__pr_graph_lp_or_to_or_and__: 902:entity-operate: boiler --> fuel-category-burn: biomass:noncoproduct-route,,,True,entity-operate: boiler --> fuel-category-burn: biomass,False,False,-1.9112094668324816e-20,1.6241610647908831e-20
28,340,__pr_graph_lp_or_to_or_and__: 904:entity-operate: stone-furnace --> fuel-category-burn: chemical:noncoproduct-route,,,True,entity-operate: stone-furnace --> fuel-category-burn: chemical,False,False,-1.8955807067707985e-20,1.6108796197040639e-20
29,343,__pr_graph_lp_or_to_or_and__: 908:entity-operate: burner-mining-drill --> fuel-category-burn: chemical:noncoproduct-route,,,True,entity-operate: burner-mining-drill --> fuel-category-burn: chemical,False,False,-1.8951547614613508e-20,1.6105176479791739e-20
30,338,__pr_graph_lp_or_to_or_and__: 901:entity-operate: boiler --> fuel-category-burn: chemical:noncoproduct-route,,,True,entity-operate: boiler --> fuel-category-burn: chemical,False,False,-1.8922243148319369e-20,1.6080273310356159e-20
31,546,recipe: soil,recipe,soil,False,,True,True,9.7021889828508027e-21,8.2449976638643986e-21
32,361,energy-source-electric: ,energy-source-electric,,False,,False,False,-3.2297161918750904e-23,2.7446386072280688e-23
33,327,__pr_graph_lp_or_to_or_and__: 886:fluid-temperature: water: 15 --> fluid-temperature-range: water: nil: nil:noncoproduct-route,,,True,fluid-temperature: water: 15 --> fluid-temperature-range: water: nil: nil,False,False,-9.1776188999641852e-24,7.7992138190456525e-24
34,229,__pr_graph_lp_or_to_or_and__: 320:fluid: steam --> entity-operate-fluid: steam-turbine,,,True,fluid: steam --> entity-operate-fluid: steam-turbine,False,False,3.7161624317613408e-24,3.1580245058687768e-24
35,223,__pr_graph_lp_or_to_or_and__: 292:fluid: water --> entity-operate-fluid: oil-boiler-mk01,,,True,fluid: water --> entity-operate-fluid: oil-boiler-mk01,False,False,-1.6187843203150373e-24,1.3756558404386056e-24
36,554,recipe: wpu-mk01,recipe,wpu-mk01,False,,True,True,-1.5532487379182819e-24,1.319963179254998e-24
37,222,__pr_graph_lp_or_to_or_and__: 291:fluid: water --> entity-operate-fluid: heat-exchanger,,,True,fluid: water --> entity-operate-fluid: heat-exchanger,False,False,-8.9389240877043155e-25,7.5963690617503863e-25
38,547,recipe: soil-extractor-mk01,recipe,soil-extractor-mk01,False,,True,True,7.5054268213334481e-25,6.3781716391610182e-25
39,228,__pr_graph_lp_or_to_or_and__: 318:fluid: steam --> entity-operate-fluid: steam-engine,,,True,fluid: steam --> entity-operate-fluid: steam-engine,False,False,5.6592556190451001e-25,4.8092806108717969e-25
40,538,recipe: log-wood,recipe,log-wood,False,,True,True,-3.7995769748456671e-25,3.2289108505976036e-25
41,198,__pr_graph_lp_or_cost_row__: item: stone,,,True,node-cost:item: stone,False,False,-3.5014145344078366e-25,2.9755300280628851e-25
42,533,recipe: inductor1-2,recipe,inductor1-2,False,,True,True,-2.642375551363133e-25,2.2455118413535502e-25
43,524,recipe: automation-science-pack,recipe,automation-science-pack,False,,True,True,-2.5976030963503471e-25,2.2074638516021254e-25
44,532,recipe: flora-collector-mk01,recipe,flora-collector-mk01,False,,True,True,1.9198781432115457e-25,1.631527775192063e-25
45,549,recipe: stone-brick,recipe,stone-brick,False,,True,True,1.233197685809725e-25,1.0479812397548844e-25
46,550,recipe: stone-furnace,recipe,stone-furnace,False,,True,True,1.0150452729857095e-25,8.6259357751911071e-26
47,379,entity-mine: big-rock,entity-mine,big-rock,False,,True,False,-9.9107496707159781e-26,8.422234201645902e-26
48,530,recipe: copper-plate,recipe,copper-plate,False,,True,True,8.6817018817105511e-26,7.3777795773297805e-26
49,380,entity-mine: big-sand-rock,entity-mine,big-sand-rock,False,,True,False,-7.9098750289245517e-26,6.721874955251545e-26
50,527,recipe: burner-inserter,recipe,burner-inserter,False,,True,True,7.9033766454670501e-26,6.7163525771036136e-26
51,545,recipe: small-parts-01,recipe,small-parts-01,False,,True,True,-7.174562808961481e-26,6.0970007596939705e-26
52,552,recipe: underground-belt,recipe,underground-belt,False,,True,True,6.9283220615236511e-26,5.8877434064346464e-26
53,544,recipe: small-electric-pole,recipe,small-electric-pole,False,,True,True,-5.7956280686571493e-26,4.9251710074054279e-26
54,534,recipe: iron-gear-wheel,recipe,iron-gear-wheel,False,,True,True,5.7299312932169051e-26,4.8693413630864325e-26
55,392,entity-mine: huge-rock,entity-mine,huge-rock,False,,True,False,-5.276739804092982e-26,4.4842156171630569e-26
56,537,recipe: lab,recipe,lab,False,,True,True,-4.5298965329034325e-26,3.8495422422045992e-26
57,326,__pr_graph_lp_or_to_or_and__: 885:fluid-temperature: water: 15 --> fluid: water:noncoproduct-route,,,True,fluid-temperature: water: 15 --> fluid: water,False,False,3.1820025333033772e-26,2.704091159208498e-26
58,332,__pr_graph_lp_or_to_or_and__: 894:fluid-temperature: steam: 250 --> fluid: steam:noncoproduct-route,,,True,fluid-temperature: steam: 250 --> fluid: steam,False,False,-3.1386758773160845e-26,2.6672718210127871e-26
59,535,recipe: iron-plate,recipe,iron-plate,False,,True,True,3.0628070371189604e-26,2.6027978748454768e-26
60,539,recipe: offshore-pump,recipe,offshore-pump,False,,True,True,-2.3018380658060989e-26,1.9561203671368726e-26
61,170,__pr_graph_lp_or_cost_row__: item: copper-cable,,,True,node-cost:item: copper-cable,False,False,2.1669229214982116e-26,1.8414684002864383e-26
62,179,__pr_graph_lp_or_cost_row__: item: iron-plate,,,True,node-cost:item: iron-plate,False,False,-1.888096227354415e-26,1.604519249336882e-26
63,553,recipe: wooden-chest,recipe,wooden-chest,False,,True,True,-1.7366557241781751e-26,1.4758239005749098e-26
64,390,entity-mine: fish,entity-mine,fish,False,,True,False,-1.61941380182022e-26,1.3761907788477471e-26
65,528,recipe: burner-mining-drill,recipe,burner-mining-drill,False,,True,True,1.3369273120859839e-26,1.1361315043841334e-26
66,548,recipe: steam-engine,recipe,steam-engine,False,,True,True,1.2764778391416543e-26,1.0847610596227714e-26
67,536,recipe: iron-stick,recipe,iron-stick,False,,True,True,1.1505592494417685e-26,9.7775443671038172e-27
68,203,__pr_graph_lp_or_cost_row__: item: wood,,,True,node-cost:item: wood,False,False,1.0551930628368572e-26,8.9671148989096063e-27
69,181,__pr_graph_lp_or_cost_row__: item: kerogen,,,True,node-cost:item: kerogen,False,False,9.0957870642036017e-27,7.7296724716375233e-27
70,248,__pr_graph_lp_or_to_or_and__: 545:item-craft: wood --> item: wood,,,True,item-craft: wood --> item: wood,False,False,7.7766033048801605e-27,6.6086195800627674e-27
71,183,__pr_graph_lp_or_cost_row__: item: log,,,True,node-cost:item: log,False,False,7.6853559354935484e-27,6.5310768370017758e-27
72,194,__pr_graph_lp_or_cost_row__: item: small-parts-01,,,True,node-cost:item: small-parts-01,False,False,7.1149314978495375e-27,6.0463255953903077e-27
73,348,__pr_graph_lp_or_to_or_and__: 916:entity-operate: soil-extractor-mk01 --> recipe-category: soil-extraction__1__0:noncoproduct-route,,,True,entity-operate: soil-extractor-mk01 --> recipe-category: soil-extraction__1__0,False,False,6.5785528910311523e-27,5.5905067726502693e-27
74,542,recipe: planter-box,recipe,planter-box,False,,True,True,6.3495710008738367e-27,5.3959161341096886e-27
75,108,__pr_graph_lp_or_cost_row__: entity: offshore-pump,,,True,node-cost:entity: offshore-pump,False,False,-5.763166053710189e-27,4.8975845279135213e-27
76,190,__pr_graph_lp_or_cost_row__: item: raw-coal,,,True,node-cost:item: raw-coal,False,False,5.3912693495140379e-27,4.5815437393125176e-27
77,200,__pr_graph_lp_or_cost_row__: item: stone-furnace,,,True,node-cost:item: stone-furnace,False,False,-5.1514748213173627e-27,4.3777644346335731e-27
78,272,__pr_graph_lp_or_to_or_and__: 638:item-craft: small-parts-01 --> item: small-parts-01,,,True,item-craft: small-parts-01 --> item: small-parts-01,False,False,4.808982298531535e-27,4.0867115541700513e-27
79,541,recipe: pipe-to-ground,recipe,pipe-to-ground,False,,True,True,4.3720060267494163e-27,3.7153656294126562e-27
80,233,__pr_graph_lp_or_to_or_and__: 335:item: flora-collector-mk01 --> entity-build-item: flora-collector-mk01,,,True,item: flora-collector-mk01 --> entity-build-item: flora-collector-mk01,False,False,4.337505814344534e-27,3.6860470734472066e-27
81,370,entity-build: pipe-to-ground,entity-build,pipe-to-ground,False,,False,False,-4.1693440182817023e-27,3.5431418364805798e-27
82,403,entity-mine: steam-engine,entity-mine,steam-engine,False,,True,False,-3.9746586187964301e-27,3.3776966295502852e-27
83,176,__pr_graph_lp_or_cost_row__: item: inductor1,,,True,node-cost:item: inductor1,False,False,-3.9011412880778183e-27,3.3152210149132264e-27
84,376,entity-build: underground-belt,entity-build,underground-belt,False,,False,False,-3.7817263379554673e-27,3.2137412368415393e-27
85,400,entity-mine: seaweed,entity-mine,seaweed,False,,True,False,3.7784289228981568e-27,3.2109390671979288e-27
86,185,__pr_graph_lp_or_cost_row__: item: native-flora,,,True,node-cost:item: native-flora,False,False,3.7130488076034035e-27,3.1553785231989155e-27
87,316,__pr_graph_lp_or_to_or_and__: 865:entity-build: steam-engine --> entity: steam-engine:noncoproduct-route,,,True,entity-build: steam-engine --> entity: steam-engine,False,False,3.4648205454557588e-27,2.944432164070062e-27
88,174,__pr_graph_lp_or_cost_row__: item: fish,,,True,node-cost:item: fish,False,False,3.4564845800529478e-27,2.9373481941130024e-27
89,423,entity-mine: wooden-chest,entity-mine,wooden-chest,False,,True,False,-3.4187990423205316e-27,2.9053227232512764e-27
90,437,entity-operate: character,entity-operate,character,False,,False,False,3.34612289818501e-27,2.8435619556889053e-27
91,251,__pr_graph_lp_or_to_or_and__: 557:item-craft: copper-cable --> item: copper-cable,,,True,item-craft: copper-cable --> item: copper-cable,False,False,-3.1765955080010941e-27,2.6994962259347201e-27
92,162,__pr_graph_lp_or_cost_row__: entity: wpu-mk01,,,True,node-cost:entity: wpu-mk01,False,False,3.0608256900023991e-27,2.6011141102459389e-27
93,122,__pr_graph_lp_or_cost_row__: entity: pipe,,,True,node-cost:entity: pipe,False,False,3.0264558761911596e-27,2.5719063680465227e-27
94,273,__pr_graph_lp_or_to_or_and__: 640:item-craft: bolts --> item: bolts,,,True,item-craft: bolts --> item: bolts,False,False,-3.0136994699263623e-27,2.5610658721503424e-27
95,409,entity-mine: tree-02-red,entity-mine,tree-02-red,False,,True,False,3.0105821425452652e-27,2.5584167424518717e-27
96,236,__pr_graph_lp_or_to_or_and__: 347:item: pipe-to-ground --> entity-build-item: pipe-to-ground,,,True,item: pipe-to-ground --> entity-build-item: pipe-to-ground,False,False,2.9644097666037834e-27,2.5191790887177008e-27
97,77,__pr_graph_lp_or_cost_row__: entity: big-rock,,,True,node-cost:entity: big-rock,False,False,2.9447440234215873e-27,2.5024669831421484e-27
98,80,__pr_graph_lp_or_cost_row__: entity: biter-spawner,,,True,node-cost:entity: biter-spawner,False,False,-2.9032354662839706e-27,2.4671926798653356e-27
99,254,__pr_graph_lp_or_to_or_and__: 563:item-craft: wooden-chest --> item: wooden-chest,,,True,item-craft: wooden-chest --> item: wooden-chest,False,False,-2.8512768930016976e-27,2.4230378694315985e-27
100,175,__pr_graph_lp_or_cost_row__: item: flora-collector-mk01,,,True,node-cost:item: flora-collector-mk01,False,False,-2.8478948775856681e-27,2.420163805727665e-27
101,171,__pr_graph_lp_or_cost_row__: item: copper-ore,,,True,node-cost:item: copper-ore,False,False,-2.8472428162433557e-27,2.419609678792644e-27
102,95,__pr_graph_lp_or_cost_row__: entity: dry-tree,,,True,node-cost:entity: dry-tree,False,False,2.7447809890637315e-27,2.3325367999583407e-27
103,126,__pr_graph_lp_or_cost_row__: entity: raw-coal,,,True,node-cost:entity: raw-coal,False,False,2.7312817315585276e-27,2.3210650231468354e-27
104,231,__pr_graph_lp_or_to_or_and__: 326:item: lab --> entity-build-item: lab,,,True,item: lab --> entity-build-item: lab,False,False,-2.6327091048426619e-27,2.2372972179195985e-27
105,391,entity-mine: flora-collector-mk01,entity-mine,flora-collector-mk01,False,,True,False,-2.5394227693418454e-27,2.1580217451748174e-27
106,396,entity-mine: ore-bioreserve,entity-mine,ore-bioreserve,False,,True,False,-2.5053099731819848e-27,2.1290324186276767e-27
107,98,__pr_graph_lp_or_cost_row__: entity: geothermal-crack,,,True,node-cost:entity: geothermal-crack,False,False,2.5027171225100163e-27,2.1268289934242596e-27
108,103,__pr_graph_lp_or_cost_row__: entity: lead-rock,,,True,node-cost:entity: lead-rock,False,False,-2.4485523165897175e-27,2.0807993088792663e-27
109,529,recipe: copper-cable,recipe,copper-cable,False,,True,True,2.4261541833012597e-27,2.0617651963748945e-27
110,540,recipe: pipe,recipe,pipe,False,,True,True,2.4192687653106987e-27,2.0559139131905275e-27
111,397,entity-mine: pipe,entity-mine,pipe,False,,True,False,-2.4154383485830748e-27,2.0526587944717819e-27
112,366,entity-build: flora-collector-mk01,entity-build,flora-collector-mk01,False,,False,False,-2.4007565801272532e-27,2.0401821104127916e-27
113,349,__pr_graph_lp_or_to_or_and__: 918:entity-operate: wpu-mk01 --> recipe-category: wpu__0__0:noncoproduct-route,,,True,entity-operate: wpu-mk01 --> recipe-category: wpu__0__0,False,False,-2.3801990004965994e-27,2.0227121151025535e-27
114,178,__pr_graph_lp_or_cost_row__: item: iron-ore,,,True,node-cost:item: iron-ore,False,False,-2.3735930879048859e-27,2.0170983578378124e-27
115,306,__pr_graph_lp_or_to_or_and__: 802:entity-build: soil-extractor-mk01 --> entity: soil-extractor-mk01:noncoproduct-route,,,True,entity-build: soil-extractor-mk01 --> entity: soil-extractor-mk01,False,False,-2.372361569441364e-27,2.0160518036145653e-27
116,232,__pr_graph_lp_or_to_or_and__: 330:item: burner-mining-drill --> entity-build-item: burner-mining-drill,,,True,item: burner-mining-drill --> entity-build-item: burner-mining-drill,False,False,2.3563088008653857e-27,2.002410032706841e-27
117,57,__pr_graph_lp_explicit_zero_free_source__: 1284:room-autoplace: planet: nauvis --> entity: tree-09-brown,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-09-brown,False,False,2.3291200536740361e-27,1.9793048182575747e-27
118,351,__pr_graph_lp_or_to_or_and__: 921:entity-operate: flora-collector-mk01 --> resource-category: ore-bioreserve__0__0:noncoproduct-route,,,True,entity-operate: flora-collector-mk01 --> resource-category: ore-bioreserve__0__0,False,False,2.3150680262707879e-27,1.9673632931731708e-27
119,377,entity-build: wooden-chest,entity-build,wooden-chest,False,,False,False,-2.3035529967740638e-27,1.9575777291661581e-27
120,121,__pr_graph_lp_or_cost_row__: entity: phosphate-rock-02,,,True,node-cost:entity: phosphate-rock-02,False,False,2.2499190745937162e-27,1.9119991938621678e-27
121,321,__pr_graph_lp_or_to_or_and__: 875:entity-build: offshore-pump --> entity: offshore-pump:noncoproduct-route,,,True,entity-build: offshore-pump --> entity: offshore-pump,False,False,2.2421151460468376e-27,1.9053673530732789e-27
122,124,__pr_graph_lp_or_cost_row__: entity: quartz-rock,,,True,node-cost:entity: quartz-rock,False,False,-2.2042456010412873e-27,1.8731855113616544e-27
123,155,__pr_graph_lp_or_cost_row__: entity: tree-09-brown,,,True,node-cost:entity: tree-09-brown,False,False,-2.1718030774755917e-27,1.8456155958011735e-27
124,189,__pr_graph_lp_or_cost_row__: item: planter-box,,,True,node-cost:item: planter-box,False,False,2.169737676667715e-27,1.8438604017036366e-27
125,76,__pr_graph_lp_or_cost_row__: entity: behemoth-worm-turret,,,True,node-cost:entity: behemoth-worm-turret,False,False,2.1101294565518185e-27,1.793204860312783e-27
126,424,entity-mine: wpu-mk01,entity-mine,wpu-mk01,False,,True,False,-2.1082903680746895e-27,1.7916419882408857e-27
127,17,__pr_graph_lp_explicit_zero_free_source__: 1061:room-autoplace: planet: nauvis --> entity: quartz-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: quartz-rock,False,False,2.1011835463323602e-27,1.7856025543804882e-27
128,261,__pr_graph_lp_or_to_or_and__: 584:item-craft: steam-engine --> item: steam-engine,,,True,item-craft: steam-engine --> item: steam-engine,False,False,-2.0757984565347724e-27,1.7640301023855774e-27
129,268,__pr_graph_lp_or_to_or_and__: 604:item-craft: soil --> item: soil,,,True,item-craft: soil --> item: soil,False,False,2.0478837213279836e-27,1.7403079375242062e-27
130,193,__pr_graph_lp_or_cost_row__: item: small-electric-pole,,,True,node-cost:item: small-electric-pole,False,False,1.9751909655696924e-27,1.6785330532721713e-27
131,286,__pr_graph_lp_or_to_or_and__: 779:item: kerogen --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: kerogen --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,1.9403977939063277e-27,1.648965538189757e-27
132,99,__pr_graph_lp_or_cost_row__: entity: huge-rock,,,True,node-cost:entity: huge-rock,False,False,-1.9053563366227636e-27,1.6191870280048835e-27
133,143,__pr_graph_lp_or_cost_row__: entity: tree-02,,,True,node-cost:entity: tree-02,False,False,1.8942249938155424e-27,1.6097275240101216e-27
134,12,__pr_graph_lp_explicit_zero_free_source__: 1046:room-autoplace: planet: nauvis --> entity: ore-lead,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-lead,False,False,1.8900761314823479e-27,1.6062017876731622e-27
135,384,entity-mine: copper-ore,entity-mine,copper-ore,False,,True,False,1.8734617439974354e-27,1.592082748532431e-27
136,75,__pr_graph_lp_or_cost_row__: entity: antimonium,,,True,node-cost:entity: antimonium,False,False,-1.8614790537776913e-27,1.5818997627090018e-27
137,146,__pr_graph_lp_or_cost_row__: entity: tree-04,,,True,node-cost:entity: tree-04,False,False,1.8348422127525939e-27,1.5592635625264608e-27
138,235,__pr_graph_lp_or_to_or_and__: 343:item: pipe --> entity-build-item: pipe,,,True,item: pipe --> entity-build-item: pipe,False,False,1.8254635310724138e-27,1.5512934839514202e-27
139,93,__pr_graph_lp_or_cost_row__: entity: dead-tree-desert,,,True,node-cost:entity: dead-tree-desert,False,False,1.8034079481110282e-27,1.5325504734500561e-27
140,412,entity-mine: tree-05,entity-mine,tree-05,False,,True,False,1.7825567766440153e-27,1.514830981453123e-27
141,325,__pr_graph_lp_or_to_or_and__: 883:entity-build: underground-belt --> entity: underground-belt:noncoproduct-route,,,True,entity-build: underground-belt --> entity: underground-belt,False,False,1.741194352549832e-27,1.4796808632034058e-27
142,104,__pr_graph_lp_or_cost_row__: entity: medium-worm-turret,,,True,node-cost:entity: medium-worm-turret,False,False,-1.7375430127934606e-27,1.476577925524654e-27
143,141,__pr_graph_lp_or_cost_row__: entity: transport-belt,,,True,node-cost:entity: transport-belt,False,False,-1.735838713137542e-27,1.4751295980692303e-27
144,393,entity-mine: iron-ore,entity-mine,iron-ore,False,,True,False,1.728511223093703e-27,1.4689026385243038e-27
145,551,recipe: transport-belt,recipe,transport-belt,False,,True,True,1.6803473447471676e-27,1.4279725901453504e-27
146,166,__pr_graph_lp_or_cost_row__: item: boiler,,,True,node-cost:item: boiler,False,False,-1.6791345603973611e-27,1.4269419563215193e-27
147,9,__pr_graph_lp_explicit_zero_free_source__: 1035:room-autoplace: planet: nauvis --> entity: raw-coal,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: raw-coal,False,False,-1.6536348359002879e-27,1.4052720868436959e-27
148,310,__pr_graph_lp_or_to_or_and__: 853:entity-operate: character --> resource-category: basic-solid__0__0:noncoproduct-route,,,True,entity-operate: character --> resource-category: basic-solid__0__0,False,False,-1.6442664255773149e-27,1.3973107369500207e-27
149,525,recipe: boiler,recipe,boiler,False,,True,True,-1.5968463083284353e-27,1.3570127426903472e-27
150,373,entity-build: steam-engine,entity-build,steam-engine,False,,False,False,-1.5762814368796809e-27,1.3395365507348666e-27
151,323,__pr_graph_lp_or_to_or_and__: 879:entity-build: pipe-to-ground --> entity: pipe-to-ground:noncoproduct-route,,,True,entity-build: pipe-to-ground --> entity: pipe-to-ground,False,False,1.5615402452517009e-27,1.327009368389717e-27
152,30,__pr_graph_lp_explicit_zero_free_source__: 1100:room-autoplace: planet: nauvis --> entity: phosphate-rock-02,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: phosphate-rock-02,False,False,-1.5603127266942125e-27,1.325966213318554e-27
153,94,__pr_graph_lp_or_cost_row__: entity: dry-hairy-tree,,,True,node-cost:entity: dry-hairy-tree,False,False,-1.5502928447157443e-27,1.3174512376104234e-27
154,15,__pr_graph_lp_explicit_zero_free_source__: 1055:room-autoplace: planet: nauvis --> entity: ore-titanium,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-titanium,False,False,-1.5429476914990306e-27,1.3112092677601581e-27
155,239,__pr_graph_lp_or_to_or_and__: 534:fluid-create-temperature: water: 15 --> fluid-create: water,,,True,fluid-create-temperature: water: 15 --> fluid-create: water,False,False,1.5408588875508315e-27,1.3094341854871151e-27
156,263,__pr_graph_lp_or_to_or_and__: 590:item-craft: pipe-to-ground --> item: pipe-to-ground,,,True,item-craft: pipe-to-ground --> item: pipe-to-ground,False,False,1.5315990672888104e-27,1.3015651162942642e-27
157,140,__pr_graph_lp_or_cost_row__: entity: titanium-rock,,,True,node-cost:entity: titanium-rock,False,False,1.5271051011569809e-27,1.2977461079937753e-27
158,399,entity-mine: raw-coal,entity-mine,raw-coal,False,,True,False,1.4884751081334152e-27,1.2649180314847139e-27
159,109,__pr_graph_lp_or_cost_row__: entity: oil-sand,,,True,node-cost:entity: oil-sand,False,False,1.4654688306290184e-27,1.2453671131699655e-27
160,204,__pr_graph_lp_or_cost_row__: item: wooden-chest,,,True,node-cost:item: wooden-chest,False,False,1.451739654317756e-27,1.2336999495213061e-27
161,107,__pr_graph_lp_or_cost_row__: entity: niobium,,,True,node-cost:entity: niobium,False,False,1.4146060954819844e-27,1.2021435547331738e-27
162,225,__pr_graph_lp_or_to_or_and__: 300:item: small-electric-pole --> entity-build-item: small-electric-pole,,,True,item: small-electric-pole --> entity-build-item: small-electric-pole,False,False,-1.4082676618760295e-27,1.1967571032461918e-27
163,31,__pr_graph_lp_explicit_zero_free_source__: 1103:room-autoplace: planet: nauvis --> entity: phosphate-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: phosphate-rock,False,False,1.3950586722679286e-27,1.1855319984112619e-27
164,116,__pr_graph_lp_or_cost_row__: entity: ore-quartz,,,True,node-cost:entity: ore-quartz,False,False,1.3823671945213179e-27,1.1747466792882526e-27
165,287,__pr_graph_lp_or_to_or_and__: 780:item: wood --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: wood --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,1.3814373359666313e-27,1.1739564780641096e-27
166,187,__pr_graph_lp_or_cost_row__: item: pipe,,,True,node-cost:item: pipe,False,False,1.3407500045203788e-27,1.1393800589368191e-27
167,192,__pr_graph_lp_or_cost_row__: item: seaweed,,,True,node-cost:item: seaweed,False,False,-1.32888875198246e-27,1.1293002718250131e-27
168,375,entity-build: transport-belt,entity-build,transport-belt,False,,False,False,1.3270778350210226e-27,1.1277613401320832e-27
169,414,entity-mine: tree-06-brown,entity-mine,tree-06-brown,False,,True,False,1.3075878278685241e-27,1.1111985764377161e-27
