rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
43,14484,entity-operate: sap-extractor-mk02,entity-operate,sap-extractor-mk02,False,,False,False,-3.2561410841776914e-19,2.7671878210902351e-19
44,14491,entity-operate: seaweed-crop-mk02,entity-operate,seaweed-crop-mk02,False,,False,False,-2.876156531375226e-19,2.4442630461697575e-19
45,14293,entity-operate: moss-farm-mk02,entity-operate,moss-farm-mk02,False,,False,False,-2.8721169515108886e-19,2.4408300634107382e-19
46,14513,entity-operate: sponge-culture-mk02,entity-operate,sponge-culture-mk02,False,,False,False,-2.8706450128607347e-19,2.4395791560941325e-19
47,14356,entity-operate: phagnot-corral-mk02,entity-operate,phagnot-corral-mk02,False,,False,False,2.8455693852247524e-19,2.4182689703231107e-19
48,14179,entity-operate: fish-farm-mk02,entity-operate,fish-farm-mk02,False,,False,False,-2.7963391814632015e-19,2.3764313420518042e-19
49,14604,entity-operate: yaedols-culture-mk02,entity-operate,yaedols-culture-mk02,False,,False,False,-2.7963391814632015e-19,2.3764313420518042e-19
50,14613,entity-operate: zungror-lair-mk01,entity-operate,zungror-lair-mk01,False,,False,False,-2.7877398923528213e-19,2.3691233515559666e-19
51,14143,entity-operate: dhilmos-pool-mk01,entity-operate,dhilmos-pool-mk01,False,,False,False,-2.7361227386211126e-19,2.3252572058721104e-19
52,14033,entity-operate: agitator-mk02,entity-operate,agitator-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
53,14070,entity-operate: bio-reactor-mk02,entity-operate,bio-reactor-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
54,14130,entity-operate: cracker-mk02,entity-operate,cracker-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
55,14133,entity-operate: creature-chamber-mk02,entity-operate,creature-chamber-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
56,14142,entity-operate: desulfurizator-unit,entity-operate,desulfurizator-unit,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
57,14182,entity-operate: flora-collector-mk02,entity-operate,flora-collector-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
58,14189,entity-operate: fluid-separator-mk02,entity-operate,fluid-separator-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
59,14199,entity-operate: gas-refinery-mk02,entity-operate,gas-refinery-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
60,14230,entity-operate: heavy-oil-refinery-mk02,entity-operate,heavy-oil-refinery-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
61,14272,entity-operate: lor-mk02,entity-operate,lor-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
62,14280,entity-operate: methanol-reactor-mk02,entity-operate,methanol-reactor-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
63,14335,entity-operate: olefin-plant-mk02,entity-operate,olefin-plant-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
64,14482,entity-operate: sand-extractor-mk02,entity-operate,sand-extractor-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
65,14538,entity-operate: tar-processing-unit-mk02,entity-operate,tar-processing-unit-mk02,False,,False,False,-2.6446397480722463e-19,2.2475116135469346e-19
66,14166,entity-operate: evaporator-mk02,entity-operate,evaporator-mk02,False,,False,False,-2.55315675752338e-19,2.1697660212217583e-19
67,14184,entity-operate: flotation-cell-mk02,entity-operate,flotation-cell-mk02,False,,False,False,-2.55315675752338e-19,2.1697660212217583e-19
68,14299,entity-operate: natural-gas-derrick-mk01,entity-operate,natural-gas-derrick-mk01,False,,False,False,-2.55315675752338e-19,2.1697660212217583e-19
69,14329,entity-operate: oil-derrick-mk01,entity-operate,oil-derrick-mk01,False,,False,False,-2.55315675752338e-19,2.1697660212217583e-19
70,14508,entity-operate: solid-separator-mk02,entity-operate,solid-separator-mk02,False,,False,False,-2.55315675752338e-19,2.1697660212217583e-19
71,14581,entity-operate: vacuum-pump-mk02,entity-operate,vacuum-pump-mk02,False,,False,False,-2.55315675752338e-19,2.1697660212217583e-19
72,14471,entity-operate: rennea-plantation-mk02,entity-operate,rennea-plantation-mk02,False,,False,False,-2.5366007829104786e-19,2.1556961482860562e-19
73,14328,entity-operate: oil-boiler-mk01,entity-operate,oil-boiler-mk01,False,,False,False,-2.3515187196484347e-19,1.9984066395944138e-19
74,14485,entity-operate: scrondrix-pen-mk01,entity-operate,scrondrix-pen-mk01,False,,False,False,-2.3111219503345779e-19,1.9640759870929339e-19
75,14174,entity-operate: fawogae-plantation-mk02,entity-operate,fawogae-plantation-mk02,False,,False,False,-2.2810458575176743e-19,1.9385162230663291e-19
76,14295,entity-operate: mukmoux-pasture-mk02,entity-operate,mukmoux-pasture-mk02,False,,False,False,-2.275534339003183e-19,1.9338323329907044e-19
77,14099,entity-operate: centrifugal-pan-mk02,entity-operate,centrifugal-pan-mk02,False,,False,False,2.2579287827007839e-19,1.9188704871357295e-19
78,14042,entity-operate: arthurian-pen-mk01,entity-operate,arthurian-pen-mk01,False,,False,False,-2.2243211432579081e-19,1.8903094855827507e-19
79,14330,entity-operate: oil-derrick-mk02,entity-operate,oil-derrick-mk02,False,,False,False,-2.183307689689731e-19,1.8554547522402084e-19
80,14512,entity-operate: sponge-culture-mk01,entity-operate,sponge-culture-mk01,False,,False,False,2.0667353418749638e-19,1.756387306202199e-19
81,14355,entity-operate: phagnot-corral-mk01,entity-operate,phagnot-corral-mk01,False,,False,False,-2.0487716858201904e-19,1.7411211340763753e-19
82,14121,entity-operate: compressor-mk02,entity-operate,compressor-mk02,False,,False,False,-2.029221306328618e-19,1.7245065063227891e-19
83,14214,entity-operate: grease-table-mk01,entity-operate,grease-table-mk01,False,,False,False,-2.029221306328618e-19,1.7245065063227891e-19
84,14318,entity-operate: nmf-mk01,entity-operate,nmf-mk01,False,,False,False,-2.029221306328618e-19,1.7245065063227891e-19
85,14372,entity-operate: pulp-mill-mk02,entity-operate,pulp-mill-mk02,False,,False,False,-2.029221306328618e-19,1.7245065063227891e-19
86,14487,entity-operate: scrubber-mk01,entity-operate,scrubber-mk01,False,,False,False,-2.029221306328618e-19,1.7245065063227891e-19
87,14120,entity-operate: compressor-mk01,entity-operate,compressor-mk01,False,,False,False,-2.0053712822818555e-19,1.7042378833212839e-19
88,14605,entity-operate: yotoi-aloe-orchard-mk01,entity-operate,yotoi-aloe-orchard-mk01,False,,False,False,-1.9936122759277959e-19,1.6942446495117315e-19
89,14135,entity-operate: cridren-enclosure-mk02,entity-operate,cridren-enclosure-mk02,False,,False,False,1.9744521247927387e-19,1.677961652092236e-19
90,14165,entity-operate: evaporator,entity-operate,evaporator,False,,False,False,-1.9576712341883305e-19,1.6637006373182731e-19
91,14229,entity-operate: heavy-oil-refinery-mk01,entity-operate,heavy-oil-refinery-mk01,False,,False,False,-1.9576712341883305e-19,1.6637006373182731e-19
92,14043,entity-operate: arthurian-pen-mk02,entity-operate,arthurian-pen-mk02,False,,False,False,-1.9072368459069872e-19,1.6208396489862782e-19
93,14301,entity-operate: navens-culture-mk01,entity-operate,navens-culture-mk01,False,,False,False,-1.7907210658609931e-19,1.5218202763077358e-19
94,14088,entity-operate: cadaveric-arum-mk01,entity-operate,cadaveric-arum-mk01,False,,False,False,1.7509715580233904e-19,1.4880396902892025e-19
95,14368,entity-operate: prandium-lab-mk02,entity-operate,prandium-lab-mk02,False,,False,False,-1.7477460393785192e-19,1.4852985265373742e-19
96,14470,entity-operate: rennea-plantation-mk01,entity-operate,rennea-plantation-mk01,False,,False,False,-1.7419530371037479e-19,1.4803754212640216e-19
97,14197,entity-operate: fwf-mk02,entity-operate,fwf-mk02,False,,False,False,-1.6726322920081186e-19,1.421464115943242e-19
98,14106,entity-operate: chipshooter-mk02,entity-operate,chipshooter-mk02,False,,False,False,-1.6280705420888457e-19,1.3835939105451176e-19
99,14103,entity-operate: chemical-plant-mk01,entity-operate,chemical-plant-mk01,False,,False,False,-1.4177199702231731e-19,1.2048302987794886e-19
100,14176,entity-operate: fbreactor-mk02,entity-operate,fbreactor-mk02,False,,False,False,-1.4177199702231731e-19,1.2048302987794886e-19
101,14283,entity-operate: mixer-mk01,entity-operate,mixer-mk01,False,,False,False,-1.4177199702231731e-19,1.2048302987794886e-19
102,14582,entity-operate: vat-brain,entity-operate,vat-brain,False,,False,False,-1.4164683307483168e-19,1.2037666097618202e-19
103,14580,entity-operate: vacuum-pump-mk01,entity-operate,vacuum-pump-mk01,False,,False,False,-1.3938699461764106e-19,1.1845616757779833e-19
104,14089,entity-operate: cadaveric-arum-mk02,entity-operate,cadaveric-arum-mk02,False,,False,False,-1.3900461537273503e-19,1.1813120770591708e-19
105,14591,entity-operate: vrauks-paddock-mk02,entity-operate,vrauks-paddock-mk02,False,,False,False,-1.3653163195880243e-19,1.160295759252657e-19
106,14148,entity-operate: dingrits-pack-mk01,entity-operate,dingrits-pack-mk01,False,,False,False,1.350830662485655e-19,1.1479853178811374e-19
107,14057,entity-operate: automated-screener-mk02,entity-operate,automated-screener-mk02,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
108,14097,entity-operate: casting-unit-mk02,entity-operate,casting-unit-mk02,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
109,14164,entity-operate: electronics-factory-mk02,entity-operate,electronics-factory-mk02,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
110,14210,entity-operate: geothermal-plant-mk01,entity-operate,geothermal-plant-mk01,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
111,14242,entity-operate: hydrocyclone-mk01,entity-operate,hydrocyclone-mk01,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
112,14333,entity-operate: oil-sand-extractor-mk02,entity-operate,oil-sand-extractor-mk02,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
113,14353,entity-operate: pcb-factory-mk02,entity-operate,pcb-factory-mk02,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
114,14567,entity-operate: trits-reef-mk01,entity-operate,trits-reef-mk01,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
115,14589,entity-operate: vonix-den-mk01,entity-operate,vonix-den-mk01,False,,False,False,-1.3223198740361232e-19,1.1237558067734673e-19
116,14221,entity-operate: guar-gum-plantation-mk02,entity-operate,guar-gum-plantation-mk02,False,,False,False,1.2925834819973716e-19,1.0984847328962802e-19
117,14059,entity-operate: ball-mill-mk02,entity-operate,ball-mill-mk02,False,,False,False,1.2664612402390019e-19,1.0762850961530861e-19
118,14083,entity-operate: botanical-nursery-mk02,entity-operate,botanical-nursery-mk02,False,,False,False,1.2664612402390019e-19,1.0762850961530861e-19
119,14110,entity-operate: classifier-mk02,entity-operate,classifier-mk02,False,,False,False,1.2664612402390019e-19,1.0762850961530861e-19
120,14255,entity-operate: jaw-crusher-mk02,entity-operate,jaw-crusher-mk02,False,,False,False,-1.2308368834872568e-19,1.0460102144482911e-19
121,14284,entity-operate: mixer-mk02,entity-operate,mixer-mk02,False,,False,False,-1.2308368834872568e-19,1.0460102144482911e-19
122,14599,entity-operate: wpu-mk02,entity-operate,wpu-mk02,False,,False,False,-1.2308368834872568e-19,1.0460102144482911e-19
123,14167,entity-operate: ez-ranch-mk01,entity-operate,ez-ranch-mk01,False,,False,False,-1.2043160385098102e-19,1.023471830106402e-19
124,14600,entity-operate: xyhiphoe-pool-mk01,entity-operate,xyhiphoe-pool-mk01,False,,False,False,-1.2030697538023107e-19,1.0224126917659406e-19
125,14302,entity-operate: navens-culture-mk02,entity-operate,navens-culture-mk02,False,,False,False,-1.2003354136144923e-19,1.0200889494369563e-19
126,15086,item-burn: coal-briquette,item-burn,coal-briquette,False,,False,False,1.1677680372996148e-19,9.9241200154876286e-20
127,14026,entity-operate: advanced-foundry-mk01,entity-operate,advanced-foundry-mk01,False,,False,False,-1.1578729846584985e-19,9.8400282379826664e-20
128,14163,entity-operate: electronics-factory-mk01,entity-operate,electronics-factory-mk01,False,,False,False,-1.1555609751672889e-19,9.8203799354646694e-20
129,14259,entity-operate: kicalk-plantation-mk02,entity-operate,kicalk-plantation-mk02,False,,False,False,-1.1214698729709164e-19,9.5306612765780918e-20
130,14271,entity-operate: lor-mk01,entity-operate,lor-mk01,False,,False,False,-1.0971875545252391e-19,9.3243012506037193e-20
131,14535,entity-operate: tar-extractor-mk01,entity-operate,tar-extractor-mk01,False,,False,False,-1.0916538448448655e-19,9.2772737612010422e-20
132,14151,entity-operate: distilator,entity-operate,distilator,False,,False,False,-1.0503856892344528e-19,8.9265618766365256e-20
133,14175,entity-operate: fbreactor-mk01,entity-operate,fbreactor-mk01,False,,False,False,-1.0503856892344528e-19,8.9265618766365256e-20
134,14569,entity-operate: tuuphra-plantation-mk01,entity-operate,tuuphra-plantation-mk01,False,,False,False,-1.0503856892344528e-19,8.9265618766365256e-20
135,14573,entity-operate: ulric-corral-mk02,entity-operate,ulric-corral-mk02,False,,False,False,1.0497835969745565e-19,8.9214450763330811e-20
136,14277,entity-operate: mega-farm,entity-operate,mega-farm,False,,False,False,-1.0422560991023433e-19,8.8574736454375079e-20
137,14041,entity-operate: arqad-hive-mk02,entity-operate,arqad-hive-mk02,False,,False,False,-1.0095352212403923e-19,8.5793996542491372e-20
138,14606,entity-operate: yotoi-aloe-orchard-mk02,entity-operate,yotoi-aloe-orchard-mk02,False,,False,False,-1.009103541353649e-19,8.5757310806390747e-20
139,14092,entity-operate: carbon-filter,entity-operate,carbon-filter,False,,False,False,-9.7883561709416527e-20,8.3185031865913655e-20
140,14464,entity-operate: ree-mining-drill-mk01,entity-operate,ree-mining-drill-mk01,False,,False,False,-9.5623723252225916e-20,8.1264538467529954e-20
141,14195,entity-operate: fts-reactor-mk02,entity-operate,fts-reactor-mk02,False,,False,False,-9.5247080620247417e-20,8.0944453779191737e-20
142,14178,entity-operate: fish-farm-mk01,entity-operate,fish-farm-mk01,False,,False,False,9.262338321855539e-20,7.8714739737786253e-20
143,14496,entity-operate: simik-den-mk01,entity-operate,simik-den-mk01,False,,False,False,-9.1686946524116074e-20,7.7918921574787682e-20
144,14093,entity-operate: carbon-filter-mk02,entity-operate,carbon-filter-mk02,False,,False,False,-9.0194310473200744e-20,7.6650424849788976e-20
145,14601,entity-operate: xyhiphoe-pool-mk02,entity-operate,xyhiphoe-pool-mk02,False,,False,False,8.4216736529670255e-20,7.1570463819666361e-20
146,14136,entity-operate: data-array,entity-operate,data-array,False,,False,False,-8.2827229255901365e-20,7.0389609702511111e-20
147,14467,entity-operate: reformer-mk02,entity-operate,reformer-mk02,False,,False,False,-8.1328776756008284e-20,6.9116169946373052e-20
148,14154,entity-operate: drp,entity-operate,drp,False,,False,False,7.9642587002226926e-20,6.7683184203407532e-20
149,14603,entity-operate: yaedols-culture-mk01,entity-operate,yaedols-culture-mk01,False,,False,False,-7.7806896551577576e-20,6.6123147298676384e-20
150,14216,entity-operate: grods-swamp-mk01,entity-operate,grods-swamp-mk01,False,,False,False,7.4403292892183405e-20,6.3230640386165784e-20
151,14261,entity-operate: kmauts-enclosure-mk01,entity-operate,kmauts-enclosure-mk01,False,,False,False,-7.1956172033663972e-20,6.1150987551300681e-20
152,14474,entity-operate: research-center-mk01,entity-operate,research-center-mk01,False,,False,False,7.0548760560402388e-20,5.9954917790381327e-20
153,14258,entity-operate: kicalk-plantation-mk01,entity-operate,kicalk-plantation-mk01,False,,False,False,-6.8806867567987144e-20,5.8474593397290363e-20
154,14186,entity-operate: fluid-drill-mk02,entity-operate,fluid-drill-mk02,False,,False,False,-6.8571687440905951e-20,5.8274728721099312e-20
155,14052,entity-operate: auog-paddock-mk01,entity-operate,auog-paddock-mk01,False,,False,False,-6.7093512676384777e-20,5.7018521726352675e-20
156,14146,entity-operate: diet-beacon-AM1-FM1,entity-operate,diet-beacon-AM1-FM1,False,,False,False,-6.6115993701806158e-20,5.6187790338673365e-20
157,14240,entity-operate: hydroclassifier-mk01,entity-operate,hydroclassifier-mk01,False,,False,False,-6.6115993701806158e-20,5.6187790338673365e-20
158,14396,entity-operate: py-heat-exchanger,entity-operate,py-heat-exchanger,False,,False,False,-6.6115993701806158e-20,5.6187790338673365e-20
159,14446,entity-operate: quenching-tower,entity-operate,quenching-tower,False,,False,False,-6.6115993701806158e-20,5.6187790338673365e-20
160,14069,entity-operate: bio-reactor-mk01,entity-operate,bio-reactor-mk01,False,,False,False,-6.50133107797419e-20,5.5250690049227217e-20
161,14109,entity-operate: classifier,entity-operate,classifier,False,,False,False,-6.3828918938084499e-20,5.4244150530543956e-20
162,14278,entity-operate: megadar,entity-operate,megadar,False,,False,False,6.3323062011950096e-20,5.3814254807654304e-20
163,14476,entity-operate: retorter,entity-operate,retorter,False,,False,False,6.305651539561737e-20,5.358773374133663e-20
164,14539,entity-operate: thickener-mk01,entity-operate,thickener-mk01,False,,False,False,-6.2538490094791784e-20,5.3147496888447564e-20
165,14374,entity-operate: pumpjack-mk01,entity-operate,pumpjack-mk01,False,,False,False,-6.2440562453837192e-20,5.3064274396426435e-20
166,14112,entity-operate: clay-pit-mk02,entity-operate,clay-pit-mk02,False,,False,False,-6.1541844174362841e-20,5.2300510722414554e-20
167,14537,entity-operate: tar-processing-unit,entity-operate,tar-processing-unit,False,,False,False,-6.1345988892453659e-20,5.2134065738372301e-20
168,14398,entity-operate: py-heat-exchanger-mk03,entity-operate,py-heat-exchanger-mk03,False,,False,False,-5.9184078076217639e-20,5.0296794832009724e-20
169,14367,entity-operate: prandium-lab-mk01,entity-operate,prandium-lab-mk01,False,,False,False,-5.7786156805842808e-20,4.9108790192707943e-20
170,14257,entity-operate: jig-mk02,entity-operate,jig-mk02,False,,False,False,-5.7163549928828707e-20,4.8579676090197996e-20
171,14576,entity-operate: upgrader-mk02,entity-operate,upgrader-mk02,False,,False,False,-5.7163549928828707e-20,4.8579676090197996e-20
172,14375,entity-operate: pumpjack-mk02,entity-operate,pumpjack-mk02,False,,False,False,5.646183772078512e-20,4.7983335383266091e-20
173,14246,entity-operate: incubator-mk01,entity-operate,incubator-mk01,False,,False,False,-5.4316145625910549e-20,4.6159847739687531e-20
174,14325,entity-operate: numal-reef-mk01,entity-operate,numal-reef-mk01,False,,False,False,-5.3351977066229613e-20,4.5340462023020717e-20
175,14053,entity-operate: auog-paddock-mk02,entity-operate,auog-paddock-mk02,False,,False,False,5.2546560686278795e-20,4.4655989716726492e-20
176,14054,entity-operate: automated-factory-mk01,entity-operate,automated-factory-mk01,False,,False,False,-5.2393545119476208e-20,4.4525951489896932e-20
177,14119,entity-operate: compost-plant-mk02,entity-operate,compost-plant-mk02,False,,False,False,-5.2393545119476208e-20,4.4525951489896932e-20
178,14145,entity-operate: diamond-mine,entity-operate,diamond-mine,False,,False,False,-5.2393545119476208e-20,4.4525951489896932e-20
179,14282,entity-operate: micro-mine-mk02,entity-operate,micro-mine-mk02,False,,False,False,-5.2393545119476208e-20,4.4525951489896932e-20
180,14334,entity-operate: olefin-plant,entity-operate,olefin-plant,False,,False,False,-5.2393545119476208e-20,4.4525951489896932e-20
181,14202,entity-operate: gasifier,entity-operate,gasifier,False,,False,False,-5.2020961501508166e-20,4.420931630016612e-20
182,14218,entity-operate: ground-borer,entity-operate,ground-borer,False,,False,False,5.035794904024741e-20,4.2796027468338916e-20
183,14183,entity-operate: flotation-cell-mk01,entity-operate,flotation-cell-mk01,False,,False,False,-4.9812687432890776e-20,4.2332644205704148e-20
184,14332,entity-operate: oil-sand-extractor-mk01,entity-operate,oil-sand-extractor-mk01,False,,False,False,-4.9635959096831917e-20,4.2182454000015588e-20
185,14455,entity-operate: ralesia-plantation-mk02,entity-operate,ralesia-plantation-mk02,False,,False,False,-4.8873037878037368e-20,4.1534095636381373e-20
186,14354,entity-operate: phadai-enclosure-mk01,entity-operate,phadai-enclosure-mk01,False,,False,False,4.8833411023344865e-20,4.1500419285492878e-20
187,14152,entity-operate: distilator-mk02,entity-operate,distilator-mk02,False,,False,False,-4.7623540310123709e-20,4.0472226889595869e-20
188,14203,entity-operate: gasifier-mk02,entity-operate,gasifier-mk02,False,,False,False,-4.7623540310123709e-20,4.0472226889595869e-20
189,14447,entity-operate: quenching-tower-mk02,entity-operate,quenching-tower-mk02,False,,False,False,-4.7623540310123709e-20,4.0472226889595869e-20
190,14462,entity-operate: rectisol-mk02,entity-operate,rectisol-mk02,False,,False,False,-4.7623540310123709e-20,4.0472226889595869e-20
191,14475,entity-operate: research-center-mk02,entity-operate,research-center-mk02,False,,False,False,-4.7623540310123709e-20,4.0472226889595869e-20
192,14207,entity-operate: genlab-mk01,entity-operate,genlab-mk01,False,,False,False,-4.6744524371260472e-20,3.972520698545654e-20
193,14575,entity-operate: upgrader-mk01,entity-operate,upgrader-mk01,False,,False,False,-4.6183619437303181e-20,3.9248529451556619e-20
194,14490,entity-operate: seaweed-crop-mk01,entity-operate,seaweed-crop-mk01,False,,False,False,4.4986988052244571e-20,3.8231588321100423e-20
195,14198,entity-operate: gas-refinery-mk01,entity-operate,gas-refinery-mk01,False,,False,False,-4.4865954287479418e-20,3.8128729399714525e-20
196,14188,entity-operate: fluid-separator,entity-operate,fluid-separator,False,,False,False,4.4618534616997016e-20,3.7918463111750538e-20
197,14077,entity-operate: bof-mk02,entity-operate,bof-mk02,False,,False,False,-4.3936976776020118e-20,3.7339250323310783e-20
198,14072,entity-operate: biofactory-mk02,entity-operate,biofactory-mk02,False,,False,False,-4.285353550077121e-20,3.6418502289294805e-20
199,14231,entity-operate: hpf,entity-operate,hpf,False,,False,False,-4.285353550077121e-20,3.6418502289294805e-20
200,14132,entity-operate: creature-chamber-mk01,entity-operate,creature-chamber-mk01,False,,False,False,4.2108368264835127e-20,3.5785231909833181e-20
201,14241,entity-operate: hydroclassifier-mk02,entity-operate,hydroclassifier-mk02,False,,False,False,4.2108368264835127e-20,3.5785231909833181e-20
