rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
65,26032,recipe: ammonium-sulfate-pyvoid,recipe,ammonium-sulfate-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
66,26035,recipe: anabolic-rna-pyvoid,recipe,anabolic-rna-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
67,26037,recipe: anemometer-mk01-pyvoid,recipe,anemometer-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
68,26039,recipe: anemometer-mk02-pyvoid,recipe,anemometer-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
69,26041,recipe: anemometer-mk03-pyvoid,recipe,anemometer-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
70,26043,recipe: anemometer-mk04-pyvoid,recipe,anemometer-mk04-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
71,26048,recipe: animal-eye-pyvoid,recipe,animal-eye-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
72,26050,recipe: animal-reflectors-pyvoid,recipe,animal-reflectors-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
73,26052,recipe: animal-sample-01-pyvoid,recipe,animal-sample-01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
74,26058,recipe: antelope-codex-pyvoid,recipe,antelope-codex-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
75,26060,recipe: antelope-enclosure-mk01-pyvoid,recipe,antelope-enclosure-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
76,26061,recipe: antelope-pyvoid,recipe,antelope-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
77,26072,recipe: anti-reflex-glass-pyvoid,recipe,anti-reflex-glass-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
78,26074,recipe: anti-solar-pyvoid,recipe,anti-solar-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
79,26076,recipe: antimatter-pyvoid,recipe,antimatter-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
80,26077,recipe: antimonium-ore-pyvoid,recipe,antimonium-ore-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
81,26079,recipe: antimony-drill-mk01-pyvoid,recipe,antimony-drill-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
82,26081,recipe: antimony-drill-mk02-pyvoid,recipe,antimony-drill-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
83,26083,recipe: antimony-drill-mk03-pyvoid,recipe,antimony-drill-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
84,26088,recipe: antitumor-pyvoid,recipe,antitumor-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
85,26091,recipe: antiviral-pyvoid,recipe,antiviral-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
86,26093,recipe: aptes-pyvoid,recipe,aptes-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
87,26096,recipe: aramid-pyvoid,recipe,aramid-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
88,26098,recipe: arithmetic-combinator-pyvoid,recipe,arithmetic-combinator-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
89,26117,recipe: arqad-codex-pyvoid,recipe,arqad-codex-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
90,26120,recipe: arqad-egg-2-pyvoid,recipe,arqad-egg-2-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
91,26122,recipe: arqad-egg-3-pyvoid,recipe,arqad-egg-3-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
92,26124,recipe: arqad-egg-4-pyvoid,recipe,arqad-egg-4-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
93,26126,recipe: arqad-egg-nest-2-pyvoid,recipe,arqad-egg-nest-2-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
94,26127,recipe: arqad-egg-nest-3-pyvoid,recipe,arqad-egg-nest-3-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
95,26128,recipe: arqad-egg-nest-4-pyvoid,recipe,arqad-egg-nest-4-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
96,26129,recipe: arqad-egg-nest-pyvoid,recipe,arqad-egg-nest-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
97,26134,recipe: arqad-egg-pyvoid,recipe,arqad-egg-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
98,26144,recipe: arqad-hive-mk01-pyvoid,recipe,arqad-hive-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
99,26146,recipe: arqad-hive-mk02-pyvoid,recipe,arqad-hive-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
100,26148,recipe: arqad-hive-mk03-pyvoid,recipe,arqad-hive-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
101,26163,recipe: arqad-maggot-2-pyvoid,recipe,arqad-maggot-2-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
102,26164,recipe: arqad-maggot-3-pyvoid,recipe,arqad-maggot-3-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
103,26165,recipe: arqad-maggot-4-pyvoid,recipe,arqad-maggot-4-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
104,26166,recipe: arqad-maggot-pyvoid,recipe,arqad-maggot-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
105,26173,recipe: arqad-mk02-pyvoid,recipe,arqad-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
106,26179,recipe: arqad-mk03-pyvoid,recipe,arqad-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
107,26185,recipe: arqad-mk04-pyvoid,recipe,arqad-mk04-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
108,26188,recipe: arqad-propolis-pyvoid,recipe,arqad-propolis-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
109,26189,recipe: arqad-pyvoid,recipe,arqad-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
110,26191,recipe: arqad-queen-pyvoid,recipe,arqad-queen-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
111,26193,recipe: arsenic-pyvoid,recipe,arsenic-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
112,26208,recipe: arthurian-codex-pyvoid,recipe,arthurian-codex-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
113,26215,recipe: arthurian-egg-mk02-pyvoid,recipe,arthurian-egg-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
114,26218,recipe: arthurian-egg-mk03-pyvoid,recipe,arthurian-egg-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
115,26219,recipe: arthurian-egg-pyvoid,recipe,arthurian-egg-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
116,26221,recipe: arthurian-food-01-pyvoid,recipe,arthurian-food-01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
117,26223,recipe: arthurian-food-02-pyvoid,recipe,arthurian-food-02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
118,26229,recipe: arthurian-mk02-pyvoid,recipe,arthurian-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
119,26231,recipe: arthurian-mk03-pyvoid,recipe,arthurian-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
120,26233,recipe: arthurian-pen-mk01-pyvoid,recipe,arthurian-pen-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
121,26235,recipe: arthurian-pen-mk02-pyvoid,recipe,arthurian-pen-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
122,26237,recipe: arthurian-pen-mk03-pyvoid,recipe,arthurian-pen-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
123,26239,recipe: arthurian-pup-mk02-pyvoid,recipe,arthurian-pup-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
124,26241,recipe: arthurian-pup-mk03-pyvoid,recipe,arthurian-pup-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
125,26242,recipe: arthurian-pup-pyvoid,recipe,arthurian-pup-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
126,26243,recipe: arthurian-pyvoid,recipe,arthurian-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
127,26248,recipe: artillery-shell-pyvoid,recipe,artillery-shell-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
128,26250,recipe: artillery-turret-pyvoid,recipe,artillery-turret-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
129,26252,recipe: artillery-wagon-pyvoid,recipe,artillery-wagon-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
130,26254,recipe: ash-pyvoid,recipe,ash-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
131,26258,recipe: assembling-machine-1-pyvoid,recipe,assembling-machine-1-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
132,26260,recipe: assembling-machine-2-pyvoid,recipe,assembling-machine-2-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
133,26262,recipe: assembling-machine-3-pyvoid,recipe,assembling-machine-3-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
134,26264,recipe: atomic-bomb-pyvoid,recipe,atomic-bomb-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
135,26266,recipe: atomizer-mk01-pyvoid,recipe,atomizer-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
136,26268,recipe: atomizer-mk02-pyvoid,recipe,atomizer-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
137,26270,recipe: atomizer-mk03-pyvoid,recipe,atomizer-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
138,26274,recipe: auog-codex-pyvoid,recipe,auog-codex-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
139,26276,recipe: auog-food-01-pyvoid,recipe,auog-food-01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
140,26278,recipe: auog-food-02-pyvoid,recipe,auog-food-02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
141,26286,recipe: auog-mk02-pyvoid,recipe,auog-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
142,26290,recipe: auog-mk03-pyvoid,recipe,auog-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
143,26294,recipe: auog-mk04-pyvoid,recipe,auog-mk04-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
144,26304,recipe: auog-paddock-mk01-pyvoid,recipe,auog-paddock-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
145,26306,recipe: auog-paddock-mk02-pyvoid,recipe,auog-paddock-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
146,26308,recipe: auog-paddock-mk03-pyvoid,recipe,auog-paddock-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
147,26320,recipe: auog-pup-mk02-pyvoid,recipe,auog-pup-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
148,26322,recipe: auog-pup-mk03-pyvoid,recipe,auog-pup-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
149,26324,recipe: auog-pup-mk04-pyvoid,recipe,auog-pup-mk04-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
150,26325,recipe: auog-pup-pyvoid,recipe,auog-pup-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
151,26326,recipe: auog-pyvoid,recipe,auog-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
152,26334,recipe: automated-factory-mk01-pyvoid,recipe,automated-factory-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
153,26336,recipe: automated-factory-mk02-pyvoid,recipe,automated-factory-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
154,26338,recipe: automated-factory-mk03-pyvoid,recipe,automated-factory-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
155,26340,recipe: automated-screener-mk01-pyvoid,recipe,automated-screener-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
156,26342,recipe: automated-screener-mk02-pyvoid,recipe,automated-screener-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
157,26344,recipe: automated-screener-mk03-pyvoid,recipe,automated-screener-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
158,26346,recipe: automation-science-pack-pyvoid,recipe,automation-science-pack-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
159,26348,recipe: axis-tracker-pyvoid,recipe,axis-tracker-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
160,26352,recipe: b2o3-dust-pyvoid,recipe,b2o3-dust-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
161,26361,recipe: bakelite-pyvoid,recipe,bakelite-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
162,26364,recipe: ball-mill-mk01-pyvoid,recipe,ball-mill-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
163,26366,recipe: ball-mill-mk02-pyvoid,recipe,ball-mill-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
164,26368,recipe: ball-mill-mk03-pyvoid,recipe,ball-mill-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
165,26371,recipe: barrel-machine-mk01-pyvoid,recipe,barrel-machine-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
166,26373,recipe: barrel-milk-pyvoid,recipe,barrel-milk-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
167,26374,recipe: barrel-pyvoid,recipe,barrel-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
168,26376,recipe: bat-codex-pyvoid,recipe,bat-codex-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
169,26380,recipe: battery-mk00-pyvoid,recipe,battery-mk00-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
170,26382,recipe: battery-mk01-pyvoid,recipe,battery-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
171,26388,recipe: beacon-mk01-pyvoid,recipe,beacon-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
172,26389,recipe: beacon-pyvoid,recipe,beacon-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
173,26392,recipe: bedding-pyvoid,recipe,bedding-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
174,26397,recipe: belt-immunity-equipment-pyvoid,recipe,belt-immunity-equipment-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
175,26398,recipe: belt-pyvoid,recipe,belt-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
176,26406,recipe: bhoddos-codex-pyvoid,recipe,bhoddos-codex-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
177,26408,recipe: bhoddos-culture-mk01-pyvoid,recipe,bhoddos-culture-mk01-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
178,26410,recipe: bhoddos-culture-mk02-pyvoid,recipe,bhoddos-culture-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
179,26412,recipe: bhoddos-culture-mk03-pyvoid,recipe,bhoddos-culture-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
180,26414,recipe: bhoddos-mk02-pyvoid,recipe,bhoddos-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
181,26416,recipe: bhoddos-mk03-pyvoid,recipe,bhoddos-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
182,26417,recipe: bhoddos-pyvoid,recipe,bhoddos-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
183,26422,recipe: bhoddos-spore-mk02-pyvoid,recipe,bhoddos-spore-mk02-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
184,26425,recipe: bhoddos-spore-mk03-pyvoid,recipe,bhoddos-spore-mk03-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
185,26426,recipe: bhoddos-spore-pyvoid,recipe,bhoddos-spore-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
186,26435,recipe: big-electric-pole-pyvoid,recipe,big-electric-pole-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
187,26437,recipe: bio-container-pyvoid,recipe,bio-container-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
188,26448,recipe: bio-ore-pyvoid,recipe,bio-ore-pyvoid,False,,True,True,6.7473850580895667e-41,5.7341746794871809e-41
