rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
36,1366,__pr_graph_lp_or_to_or_and__: 1811:item: auog --> entity-operate-py-module: auog-paddock-mk04,,,True,item: auog --> entity-operate-py-module: auog-paddock-mk04,False,False,2.7777777777777779e-22,2.7777777777777779e-22
37,1735,__pr_graph_lp_or_to_or_and__: 3001:item: auog --> fuel-category: auog__1,,,True,item: auog --> fuel-category: auog__1,False,False,8.0000000000000003e-27,8.0000000000000003e-27
38,2278,__pr_graph_lp_or_to_or_and__: 8713:item: auog --> energy-source-burner: auog_2_1,,,True,item: auog --> energy-source-burner: auog_2_1,False,False,8.0000000000000003e-27,8.0000000000000003e-27
39,4484,recipe: py-biomass-powerplant-mk01,recipe,py-biomass-powerplant-mk01,False,,True,True,3.3672003750737829e-31,3.3672003750737829e-31
40,4572,recipe: rc-mk01,recipe,rc-mk01,False,,True,True,3.1216005472504477e-31,3.1216005472504477e-31
41,4490,recipe: py-coal-powerplant-mk01,recipe,py-coal-powerplant-mk01,False,,True,True,2.416800841089929e-31,2.416800841089929e-31
42,3664,recipe: aerial-blimp-mk01,recipe,aerial-blimp-mk01,False,,True,True,2.2715811611937602e-31,2.2715811611937602e-31
43,4508,recipe: py-oil-powerplant-mk01,recipe,py-oil-powerplant-mk01,False,,True,True,1.8536005684289604e-31,1.8536005684289604e-31
44,4690,recipe: steam-turbine-mk01,recipe,steam-turbine-mk01,False,,True,True,1.5560005494345486e-31,1.5560005494345486e-31
45,4466,recipe: prandium-lab-mk01,recipe,prandium-lab-mk01,False,,True,True,1.4107203029456611e-31,1.4107203029456611e-31
46,4494,recipe: py-deposit-basic,recipe,py-deposit-basic,False,,True,True,1.3920800018284768e-31,1.3920800018284768e-31
47,4424,recipe: pcb-factory-mk01,recipe,pcb-factory-mk01,False,,True,True,1.2801602717909259e-31,1.2801602717909259e-31
48,3874,recipe: chipshooter-mk01,recipe,chipshooter-mk01,False,,True,True,1.1201602713871558e-31,1.1201602713871558e-31
49,4367,recipe: moondrop-greenhouse-mk01,recipe,moondrop-greenhouse-mk01,False,,True,True,1.0801601095751901e-31,1.0801601095751901e-31
50,4245,recipe: heavy-oil-refinery-mk01,recipe,heavy-oil-refinery-mk01,False,,True,True,1.008320032418456e-31,1.008320032418456e-31
51,3972,recipe: dino-dig-site,recipe,dino-dig-site,False,,True,True,1.0001602725430369e-31,1.0001602725430369e-31
52,4581,recipe: reformer-mk01,recipe,reformer-mk01,False,,True,True,9.6032003242931551e-32,9.6032003242931551e-32
53,3718,recipe: automated-screener-mk01,recipe,automated-screener-mk01,False,,True,True,9.4416013907903963e-32,9.4416013907903963e-32
54,4546,recipe: py-warehouse-basic,recipe,py-warehouse-basic,False,,True,True,9.4408000125448556e-32,9.4408000125448556e-32
55,4403,recipe: oil-boiler-mk01,recipe,oil-boiler-mk01,False,,True,True,9.3152005782369472e-32,9.3152005782369472e-32
56,4496,recipe: py-electric-boiler,recipe,py-electric-boiler,False,,True,True,9.2832005510404208e-32,9.2832005510404208e-32
57,4745,recipe: tidal-mk01,recipe,tidal-mk01,False,,True,True,9.1528027736117507e-32,9.1528027736117507e-32
58,4550,recipe: pyphoon-bay,recipe,pyphoon-bay,False,,True,True,8.4081413691127172e-32,8.4081413691127172e-32
59,3868,recipe: centrifuge-mk01,recipe,centrifuge-mk01,False,,True,True,8.0240038178403415e-32,8.0240038178403415e-32
60,4585,recipe: research-center-mk01,recipe,research-center-mk01,False,,True,True,8.0016027824300033e-32,8.0016027824300033e-32
61,4662,recipe: smelter-mk01,recipe,smelter-mk01,False,,True,True,7.3616013670455808e-32,7.3616013670455808e-32
62,4787,recipe: vawt-turbine-mk01,recipe,vawt-turbine-mk01,False,,True,True,6.4328048258827674e-32,6.4328048258827674e-32
63,3706,recipe: auog-paddock-mk01,recipe,auog-paddock-mk01,False,,True,True,6.4177187007578626e-32,6.4177187007578626e-32
64,4676,recipe: solid-separator,recipe,solid-separator,False,,True,True,6.001601358585463e-32,6.001601358585463e-32
65,3944,recipe: cracker-mk01,recipe,cracker-mk01,False,,True,True,5.7632005742462107e-32,5.7632005742462107e-32
66,4522,recipe: py-storehouse-basic,recipe,py-storehouse-basic,False,,True,True,5.7608000077438501e-32,5.7608000077438501e-32
67,4385,recipe: nacelle-mk01,recipe,nacelle-mk01,False,,True,True,5.6800013874735073e-32,5.6800013874735073e-32
68,3909,recipe: compost-plant-mk01,recipe,compost-plant-mk01,False,,True,True,5.6336014436440101e-32,5.6336014436440101e-32
69,3722,recipe: ball-mill-mk01,recipe,ball-mill-mk01,False,,True,True,5.6144003035184652e-32,5.6144003035184652e-32
70,4156,recipe: fluid-drill-mk02,recipe,fluid-drill-mk02,False,,True,True,5.0432024486257355e-32,5.0432024486257355e-32
71,4602,recipe: salt-mine,recipe,salt-mine,False,,True,True,4.8672001159941382e-32,4.8672001159941382e-32
72,3886,recipe: classifier,recipe,classifier,False,,True,True,4.8112013781515266e-32,4.8112013781515266e-32
73,4804,recipe: vrauks-paddock-mk01,recipe,vrauks-paddock-mk01,False,,True,True,4.8016021637770954e-32,4.8016021637770954e-32
74,4653,recipe: slaughterhouse-mk01,recipe,slaughterhouse-mk01,False,,True,True,4.8016019700248959e-32,4.8016019700248959e-32
75,3959,recipe: data-array,recipe,data-array,False,,True,True,4.4016014028112165e-32,4.4016014028112165e-32
76,4003,recipe: electronics-factory-mk01,recipe,electronics-factory-mk01,False,,True,True,4.401600410912363e-32,4.401600410912363e-32
77,4109,recipe: fbreactor-mk01,recipe,fbreactor-mk01,False,,True,True,4.4016004108922965e-32,4.4016004108922965e-32
78,4351,recipe: mixer-mk01,recipe,mixer-mk01,False,,True,True,4.3376024600697171e-32,4.3376024600697171e-32
79,3736,recipe: bio-reactor-mk01,recipe,bio-reactor-mk01,False,,True,True,4.1776013724708543e-32,4.1776013724708543e-32
80,3684,recipe: antimony-drill-mk01,recipe,antimony-drill-mk01,False,,True,True,4.1616021772888341e-32,4.1616021772888341e-32
81,4638,recipe: secondary-crusher-mk01,recipe,secondary-crusher-mk01,False,,True,True,4.1616013919477502e-32,4.1616013919477502e-32
82,4683,recipe: spore-collector-mk01,recipe,spore-collector-mk01,False,,True,True,4.0976005738661007e-32,4.0976005738661007e-32
83,4540,recipe: py-tank-8000,recipe,py-tank-8000,False,,True,True,4.0399999998660875e-32,4.0399999998660875e-32
84,4833,recipe: yaw-drive-mk01,recipe,yaw-drive-mk01,False,,True,True,3.9840013571320681e-32,3.9840013571320681e-32
85,4520,recipe: py-sinkhole,recipe,py-sinkhole,False,,True,True,3.8816000058958303e-32,3.8816000058958303e-32
86,4518,recipe: py-shed-basic,recipe,py-shed-basic,False,,True,True,3.6808000048206685e-32,3.6808000048206685e-32
87,4500,recipe: py-heat-exchanger,recipe,py-heat-exchanger,False,,True,True,3.5376013758979981e-32,3.5376013758979981e-32
88,4534,recipe: py-tank-5000,recipe,py-tank-5000,False,,True,True,3.4959999997361444e-32,3.4959999997361444e-32
89,4532,recipe: py-tank-4000,recipe,py-tank-4000,False,,True,True,3.4927999997288744e-32,3.4927999997288744e-32
90,4575,recipe: rectisol,recipe,rectisol,False,,True,True,3.473600302596342e-32,3.473600302596342e-32
91,3827,recipe: botanical-nursery,recipe,botanical-nursery,False,,True,True,3.4416002746576277e-32,3.4416002746576277e-32
92,4428,recipe: personal-roboport-equipment,recipe,personal-roboport-equipment,False,,True,True,3.4144015364742665e-32,3.4144015364742665e-32
93,4565,recipe: ralesia-plantation-mk01,recipe,ralesia-plantation-mk01,False,,True,True,3.3777172732425672e-32,3.3777172732425672e-32
94,4552,recipe: quenching-tower,recipe,quenching-tower,False,,True,True,3.3616013547158899e-32,3.3616013547158899e-32
95,4669,recipe: soil-extractor-mk01,recipe,soil-extractor-mk01,False,,True,True,3.3616004090593608e-32,3.3616004090593608e-32
96,4287,recipe: jaw-crusher,recipe,jaw-crusher,False,,True,True,3.3616002747330439e-32,3.3616002747330439e-32
97,3889,recipe: clay-pit-mk01,recipe,clay-pit-mk01,False,,True,True,3.3616000044394493e-32,3.3616000044394493e-32
98,4088,recipe: engine-unit-2,recipe,engine-unit-2,False,,True,True,3.3600013549063399e-32,3.3600013549063399e-32
99,4416,recipe: outpost,recipe,outpost,False,,True,True,3.3216013546467298e-32,3.3216013546467298e-32
100,4417,recipe: outpost-fluid,recipe,outpost-fluid,False,,True,True,3.3216013546407212e-32,3.3216013546407212e-32
101,3725,recipe: barrel-machine-mk01,recipe,barrel-machine-mk01,False,,True,True,3.1616005471808765e-32,3.1616005471808765e-32
102,4446,recipe: plankton-farm,recipe,plankton-farm,False,,True,True,3.1440007085571056e-32,3.1440007085571056e-32
103,4139,recipe: fish-farm-mk01,recipe,fish-farm-mk01,False,,True,True,3.1280000863080637e-32,3.1280000863080637e-32
104,4264,recipe: impact-crusher-mk01,recipe,impact-crusher-mk01,False,,True,True,3.0624002970860593e-32,3.0624002970860593e-32
105,3998,recipe: electrolyzer-mk01,recipe,electrolyzer-mk01,False,,True,True,3.0432018978569065e-32,3.0432018978569065e-32
106,4373,recipe: moss-farm-mk01,recipe,moss-farm-mk01,False,,True,True,3.0416202777527797e-32,3.0416202777527797e-32
107,3662,recipe: advanced-foundry-mk01,recipe,advanced-foundry-mk01,False,,True,True,3.0416010839917556e-32,3.0416010839917556e-32
108,4087,recipe: engine-unit,recipe,engine-unit,False,,True,True,3.0160013534640317e-32,3.0160013534640317e-32
109,4536,recipe: py-tank-6500,recipe,py-tank-6500,False,,True,True,3.0159999998445495e-32,3.0159999998445495e-32
110,4514,recipe: py-roboport-mk01,recipe,py-roboport-mk01,False,,True,True,2.976801427286036e-32,2.976801427286036e-32
111,4492,recipe: py-construction-robot-mk01,recipe,py-construction-robot-mk01,False,,True,True,2.9696014273410316e-32,2.9696014273410316e-32
112,4548,recipe: py-ze,recipe,py-ze,False,,True,True,2.9608005510706455e-32,2.9608005510706455e-32
113,3872,recipe: chemical-plant-mk01,recipe,chemical-plant-mk01,False,,True,True,2.8976004333321726e-32,2.8976004333321726e-32
114,3860,recipe: cargo-wagon,recipe,cargo-wagon,False,,True,True,2.7376002888059277e-32,2.7376002888059277e-32
115,4612,recipe: sap-extractor-mk01,recipe,sap-extractor-mk01,False,,True,True,2.6416389335251162e-32,2.6416389335251162e-32
116,4780,recipe: vacuum-pump-mk01,recipe,vacuum-pump-mk01,False,,True,True,2.6416002738103265e-32,2.6416002738103265e-32
117,3772,recipe: biomass-manure,recipe,biomass-manure,False,,True,True,2.5744015036092957e-32,2.5744015036092957e-32
118,4831,recipe: wpu-mk01,recipe,wpu-mk01,False,,True,True,2.5616017585845056e-32,2.5616017585845056e-32
119,4195,recipe: glassworks-mk01,recipe,glassworks-mk01,False,,True,True,2.5616004089109069e-32,2.5616004089109069e-32
120,4391,recipe: nco-py-crane-mk1,recipe,nco-py-crane-mk1,False,,True,True,2.4768007141261487e-32,2.4768007141261487e-32
121,4736,recipe: tar-processing-unit,recipe,tar-processing-unit,False,,True,True,2.4016000041191078e-32,2.4016000041191078e-32
122,4154,recipe: fluid-drill-mk01,recipe,fluid-drill-mk01,False,,True,True,2.3616008139290651e-32,2.3616008139290651e-32
123,4259,recipe: hydroclassifier-mk01,recipe,hydroclassifier-mk01,False,,True,True,2.3488003229930797e-32,2.3488003229930797e-32
124,4320,recipe: locomotive,recipe,locomotive,False,,True,True,2.3424005751468667e-32,2.3424005751468667e-32
125,4232,recipe: gun-turret,recipe,gun-turret,False,,True,True,2.2528002730889869e-32,2.2528002730889869e-32
126,4146,recipe: flora-collector-mk01,recipe,flora-collector-mk01,False,,True,True,2.2480002727275876e-32,2.2480002727275876e-32
127,4175,recipe: gasifier,recipe,gasifier,False,,True,True,2.2416002739938325e-32,2.2416002739938325e-32
128,4526,recipe: py-tank-10000,recipe,py-tank-10000,False,,True,True,2.168000000333482e-32,2.168000000333482e-32
129,4486,recipe: py-burner,recipe,py-burner,False,,True,True,2.0816000029039596e-32,2.0816000029039596e-32
130,4333,recipe: mechanical-parts-01,recipe,mechanical-parts-01,False,,True,True,1.9600006789022872e-32,1.9600006789022872e-32
131,3764,recipe: biomass-fawogae,recipe,biomass-fawogae,False,,True,True,1.9344000168861374e-32,1.9344000168861374e-32
132,4542,recipe: py-tank-9000,recipe,py-tank-9000,False,,True,True,1.9280000029602988e-32,1.9280000029602988e-32
133,4266,recipe: incubator-mk01,recipe,incubator-mk01,False,,True,True,1.9216008157987104e-32,1.9216008157987104e-32
134,4406,recipe: olefin-plant,recipe,olefin-plant,False,,True,True,1.9216004152755907e-32,1.9216004152755907e-32
135,4092,recipe: evaporator,recipe,evaporator,False,,True,True,1.9216004107629964e-32,1.9216004107629964e-32
136,4173,recipe: gas-refinery-mk01,recipe,gas-refinery-mk01,False,,True,True,1.8912003299802527e-32,1.8912003299802527e-32
137,4770,recipe: upgrader-mk01,recipe,upgrader-mk01,False,,True,True,1.8752003433099207e-32,1.8752003433099207e-32
138,3808,recipe: bof-mk01,recipe,bof-mk01,False,,True,True,1.8432002862255044e-32,1.8432002862255044e-32
139,4810,recipe: washer,recipe,washer,False,,True,True,1.841600273368428e-32,1.841600273368428e-32
140,4498,recipe: py-gas-vent,recipe,py-gas-vent,False,,True,True,1.841600002792706e-32,1.841600002792706e-32
141,4100,recipe: fawogae-plantation-mk01,recipe,fawogae-plantation-mk01,False,,True,True,1.7680404307367876e-32,1.7680404307367876e-32
142,3716,recipe: automated-factory-mk01,recipe,automated-factory-mk01,False,,True,True,1.7680005561837713e-32,1.7680005561837713e-32
143,4308,recipe: light-armor,recipe,light-armor,False,,True,True,1.7648005426798273e-32,1.7648005426798273e-32
144,4593,recipe: rhe,recipe,rhe,False,,True,True,1.7632005506104977e-32,1.7632005506104977e-32
145,3850,recipe: car,recipe,car,False,,True,True,1.7232000021407205e-32,1.7232000021407205e-32
146,3949,recipe: creature-chamber-mk01,recipe,creature-chamber-mk01,False,,True,True,1.6816003725278194e-32,1.6816003725278194e-32
147,3742,recipe: biofactory-mk01,recipe,biofactory-mk01,False,,True,True,1.6416005681497439e-32,1.6416005681497439e-32
148,3976,recipe: distilator,recipe,distilator,False,,True,True,1.6016002730952643e-32,1.6016002730952643e-32
149,4689,recipe: steam-pyvoid-gas,recipe,steam-pyvoid-gas,False,,True,True,1.5892244795419566e-32,1.5892244795419566e-32
150,4644,recipe: shotgun,recipe,shotgun,False,,True,True,1.5360002111671673e-32,1.5360002111671673e-32
151,4171,recipe: fwf-mk01,recipe,fwf-mk01,False,,True,True,1.5216005423763011e-32,1.5216005423763011e-32
152,4718,recipe: submachine-gun,recipe,submachine-gun,False,,True,True,1.4560002719773126e-32,1.4560002719773126e-32
153,3782,recipe: biomass-phytoplankton,recipe,biomass-phytoplankton,False,,True,True,1.4400000116648454e-32,1.4400000116648454e-32
154,4249,recipe: hot-air-pyvoid-gas,recipe,hot-air-pyvoid-gas,False,,True,True,1.418952902326302e-32,1.418952902326302e-32
155,4458,recipe: portable-gasoline-generator,recipe,portable-gasoline-generator,False,,True,True,1.4176004019668991e-32,1.4176004019668991e-32
156,4687,recipe: steam-engine,recipe,steam-engine,False,,True,True,1.3928002178961424e-32,1.3928002178961424e-32
157,4241,recipe: heavy-armor,recipe,heavy-armor,False,,True,True,1.308800753541579e-32,1.308800753541579e-32
158,4512,recipe: py-recharge-station-mk01,recipe,py-recharge-station-mk01,False,,True,True,1.2968013794331575e-32,1.2968013794331575e-32
159,3922,recipe: cooling-tower-mk01,recipe,cooling-tower-mk01,False,,True,True,1.2912004237847085e-32,1.2912004237847085e-32
160,4347,recipe: micro-mine-mk01,recipe,micro-mine-mk01,False,,True,True,1.2816005424846214e-32,1.2816005424846214e-32
161,3983,recipe: eaf-mk01,recipe,eaf-mk01,False,,True,True,1.2624003024329501e-32,1.2624003024329501e-32
162,4756,recipe: tower-mk01,recipe,tower-mk01,False,,True,True,1.2480003279330922e-32,1.2480003279330922e-32
163,4785,recipe: vane-mk01,recipe,vane-mk01,False,,True,True,1.232000543593905e-32,1.232000543593905e-32
164,4158,recipe: fluid-wagon,recipe,fluid-wagon,False,,True,True,1.1704002872019016e-32,1.1704002872019016e-32
165,3775,recipe: biomass-moondrop,recipe,biomass-moondrop,False,,True,True,1.1344000089911046e-32,1.1344000089911046e-32
166,3996,recipe: electric-mining-drill,recipe,electric-mining-drill,False,,True,True,1.1232001405535451e-32,1.1232001405535451e-32
167,4478,recipe: pulp-mill-mk01,recipe,pulp-mill-mk01,False,,True,True,1.1216008506676499e-32,1.1216008506676499e-32
168,4257,recipe: hpf,recipe,hpf,False,,True,True,1.1216001371534542e-32,1.1216001371534542e-32
169,4506,recipe: py-local-radar,recipe,py-local-radar,False,,True,True,1.1208004321572322e-32,1.1208004321572322e-32
170,4554,recipe: radar,recipe,radar,False,,True,True,1.1208001433456623e-32,1.1208001433456623e-32
171,4589,recipe: retorter,recipe,retorter,False,,True,True,1.043200002805995e-32,1.043200002805995e-32
172,3693,recipe: assembling-machine-1,recipe,assembling-machine-1,False,,True,True,1.0416001362614536e-32,1.0416001362614536e-32
173,3862,recipe: casting-unit-mk01,recipe,casting-unit-mk01,False,,True,True,1.0288002940735176e-32,1.0288002940735176e-32
174,4393,recipe: nco-py-short-crane-mk1,recipe,nco-py-short-crane-mk1,False,,True,True,1.020800290474788e-32,1.020800290474788e-32
175,3675,recipe: anemometer-mk01,recipe,anemometer-mk01,False,,True,True,9.7600056864949619e-33,9.7600056864949619e-33
176,3797,recipe: biomass-wood,recipe,biomass-wood,False,,True,True,9.7440008165810626e-33,9.7440008165810626e-33
177,3799,recipe: biomass-wood-seeds,recipe,biomass-wood-seeds,False,,True,True,9.7440000853186769e-33,9.7440000853186769e-33
178,3771,recipe: biomass-log,recipe,biomass-log,False,,True,True,9.7440000770675879e-33,9.7440000770675879e-33
179,3818,recipe: borax-mine,recipe,borax-mine,False,,True,True,9.616004062485924e-33,9.616004062485924e-33
180,4729,recipe: tailings-pond,recipe,tailings-pond,False,,True,True,9.6080000189326841e-33,9.6080000189326841e-33
181,4148,recipe: flotation-cell-mk01,recipe,flotation-cell-mk01,False,,True,True,9.1520030275977758e-33,9.1520030275977758e-33
182,4776,recipe: utility-box-mk01,recipe,utility-box-mk01,False,,True,True,8.480000875561984e-33,8.480000875561984e-33
183,4758,recipe: train-stop,recipe,train-stop,False,,True,True,8.4080000764742231e-33,8.4080000764742231e-33
184,3948,recipe: creamy-latex-pyvoid-fluid,recipe,creamy-latex-pyvoid-fluid,False,,True,True,8.0910818021437765e-33,8.0910818021437765e-33
185,4530,recipe: py-tank-3000,recipe,py-tank-3000,False,,True,True,8.0800000170306237e-33,8.0800000170306237e-33
186,4768,recipe: underground-belt,recipe,underground-belt,False,,True,True,8.0160000094254757e-33,8.0160000094254757e-33
187,3830,recipe: brake-mk01,recipe,brake-mk01,False,,True,True,7.9200027285583095e-33,7.9200027285583095e-33
188,3788,recipe: biomass-saps,recipe,biomass-saps,False,,True,True,7.5040000592591799e-33,7.5040000592591799e-33
189,4188,recipe: geothermal-plant-mk01,recipe,geothermal-plant-mk01,False,,True,True,7.4400001557613406e-33,7.4400001557613406e-33
190,3839,recipe: cage,recipe,cage,False,,True,True,7.2639999985200162e-33,7.2639999985200162e-33
191,3762,recipe: biomass-creamy-latex,recipe,biomass-creamy-latex,False,,True,True,6.8009108714142568e-33,6.8009108714142568e-33
192,4629,recipe: scrubber-mk01,recipe,scrubber-mk01,False,,True,True,6.7520031909874463e-33,6.7520031909874463e-33
193,3859,recipe: carbon-dioxide-pyvoid-gas,recipe,carbon-dioxide-pyvoid-gas,False,,True,True,6.6273385589473003e-33,6.6273385589473003e-33
194,3789,recipe: biomass-seaweed,recipe,biomass-seaweed,False,,True,True,6.5440000828070747e-33,6.5440000828070747e-33
195,3779,recipe: biomass-native-flora,recipe,biomass-native-flora,False,,True,True,6.5440000613909017e-33,6.5440000613909017e-33
196,3752,recipe: biomass-caged-auog,recipe,biomass-caged-auog,False,,True,True,6.5440000513853953e-33,6.5440000513853953e-33
197,3753,recipe: biomass-caged-vrauks,recipe,biomass-caged-vrauks,False,,True,True,6.5440000513848889e-33,6.5440000513848889e-33
198,3656,recipe: acetone-pyvoid-gas,recipe,acetone-pyvoid-gas,False,,True,True,6.5200965896386724e-33,6.5200965896386724e-33
199,4528,recipe: py-tank-1500,recipe,py-tank-1500,False,,True,True,6.4800000130812273e-33,6.4800000130812273e-33
200,4538,recipe: py-tank-7000,recipe,py-tank-7000,False,,True,True,6.4800000130812273e-33,6.4800000130812273e-33
201,4524,recipe: py-tank-1000,recipe,py-tank-1000,False,,True,True,6.4800000070613996e-33,6.4800000070613996e-33
202,4293,recipe: lab,recipe,lab,False,,True,True,6.4320027082928622e-33,6.4320027082928622e-33
203,4275,recipe: iron-chest,recipe,iron-chest,False,,True,True,6.4080000075294709e-33,6.4080000075294709e-33
204,4263,recipe: hydrogen-pyvoid-gas,recipe,hydrogen-pyvoid-gas,False,,True,True,6.2619872634215094e-33,6.2619872634215094e-33
205,4651,recipe: slacked-lime-pyvoid-fluid,recipe,slacked-lime-pyvoid-fluid,False,,True,True,6.075629410133554e-33,6.075629410133554e-33
206,4713,recipe: storage-tank,recipe,storage-tank,False,,True,True,6.0480000096087783e-33,6.0480000096087783e-33
207,4761,recipe: transport-belt-2,recipe,transport-belt-2,False,,True,True,5.9520008172332923e-33,5.9520008172332923e-33
208,4355,recipe: molten-aluminium-pyvoid-fluid,recipe,molten-aluminium-pyvoid-fluid,False,,True,True,5.7458447261762446e-33,5.7458447261762446e-33
209,4441,recipe: pipe-to-ground,recipe,pipe-to-ground,False,,True,True,5.6080000106687389e-33,5.6080000106687389e-33
210,4111,recipe: fenxsb-alloy-2,recipe,fenxsb-alloy-2,False,,True,True,5.6000000065758898e-33,5.6000000065758898e-33
211,4363,recipe: molten-salt-pyvoid-fluid,recipe,molten-salt-pyvoid-fluid,False,,True,True,5.4936732917739041e-33,5.4936732917739041e-33
212,4389,recipe: naphthalene-oil-pyvoid-fluid,recipe,naphthalene-oil-pyvoid-fluid,False,,True,True,5.4150105762789339e-33,5.4150105762789339e-33
213,3835,recipe: burner-inserter,recipe,burner-inserter,False,,True,True,5.2880005463567778e-33,5.2880005463567778e-33
