rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
36,34,__pr_graph_lp_explicit_zero_free_source__: 1112:room-autoplace: planet: nauvis --> entity: sulfur-patch,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: sulfur-patch,False,False,0,0
37,35,__pr_graph_lp_explicit_zero_free_source__: 1115:room-autoplace: planet: nauvis --> entity: bitumen-seep,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: bitumen-seep,False,False,0,0
38,36,__pr_graph_lp_explicit_zero_free_source__: 1118:room-autoplace: planet: nauvis --> entity: ore-bioreserve,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-bioreserve,False,False,0,0
39,37,__pr_graph_lp_explicit_zero_free_source__: 1123:room-autoplace: planet: nauvis --> entity: ore-nexelit,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-nexelit,False,False,0,0
40,38,__pr_graph_lp_explicit_zero_free_source__: 1126:room-autoplace: planet: nauvis --> entity: geothermal-crack,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: geothermal-crack,False,False,0,0
41,39,__pr_graph_lp_explicit_zero_free_source__: 1129:room-autoplace: planet: nauvis --> entity: ree,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ree,False,False,0,0
42,40,__pr_graph_lp_explicit_zero_free_source__: 1132:room-autoplace: planet: nauvis --> entity: antimonium,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: antimonium,False,False,0,0
43,41,__pr_graph_lp_explicit_zero_free_source__: 1148:room-autoplace: planet: nauvis --> entity: huge-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: huge-rock,False,False,0,0
44,42,__pr_graph_lp_explicit_zero_free_source__: 1153:room-autoplace: planet: nauvis --> entity: big-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: big-rock,False,False,0,0
45,43,__pr_graph_lp_explicit_zero_free_source__: 1158:room-autoplace: planet: nauvis --> entity: big-sand-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: big-sand-rock,False,False,0,0
46,44,__pr_graph_lp_explicit_zero_free_source__: 1219:room-autoplace: planet: nauvis --> entity: tree-01,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-01,False,False,0,0
47,45,__pr_graph_lp_explicit_zero_free_source__: 1224:room-autoplace: planet: nauvis --> entity: tree-02,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-02,False,False,0,0
48,46,__pr_graph_lp_explicit_zero_free_source__: 1229:room-autoplace: planet: nauvis --> entity: tree-02-red,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-02-red,False,False,0,0
49,47,__pr_graph_lp_explicit_zero_free_source__: 1234:room-autoplace: planet: nauvis --> entity: tree-03,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-03,False,False,0,0
50,48,__pr_graph_lp_explicit_zero_free_source__: 1239:room-autoplace: planet: nauvis --> entity: tree-04,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-04,False,False,0,0
51,49,__pr_graph_lp_explicit_zero_free_source__: 1244:room-autoplace: planet: nauvis --> entity: tree-05,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-05,False,False,0,0
52,50,__pr_graph_lp_explicit_zero_free_source__: 1249:room-autoplace: planet: nauvis --> entity: tree-06,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-06,False,False,0,0
53,51,__pr_graph_lp_explicit_zero_free_source__: 1254:room-autoplace: planet: nauvis --> entity: tree-06-brown,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-06-brown,False,False,0,0
54,52,__pr_graph_lp_explicit_zero_free_source__: 1259:room-autoplace: planet: nauvis --> entity: tree-07,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-07,False,False,0,0
55,53,__pr_graph_lp_explicit_zero_free_source__: 1264:room-autoplace: planet: nauvis --> entity: tree-08,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-08,False,False,0,0
56,54,__pr_graph_lp_explicit_zero_free_source__: 1269:room-autoplace: planet: nauvis --> entity: tree-08-brown,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-08-brown,False,False,0,0
57,55,__pr_graph_lp_explicit_zero_free_source__: 1274:room-autoplace: planet: nauvis --> entity: tree-08-red,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-08-red,False,False,0,0
58,56,__pr_graph_lp_explicit_zero_free_source__: 1279:room-autoplace: planet: nauvis --> entity: tree-09,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-09,False,False,0,0
59,57,__pr_graph_lp_explicit_zero_free_source__: 1284:room-autoplace: planet: nauvis --> entity: tree-09-brown,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-09-brown,False,False,0,0
60,58,__pr_graph_lp_explicit_zero_free_source__: 1289:room-autoplace: planet: nauvis --> entity: tree-09-red,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-09-red,False,False,0,0
61,59,__pr_graph_lp_explicit_zero_free_source__: 1294:room-autoplace: planet: nauvis --> entity: dry-tree,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dry-tree,False,False,0,0
62,60,__pr_graph_lp_explicit_zero_free_source__: 1299:room-autoplace: planet: nauvis --> entity: dead-tree-desert,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dead-tree-desert,False,False,0,0
63,61,__pr_graph_lp_explicit_zero_free_source__: 1304:room-autoplace: planet: nauvis --> entity: dead-grey-trunk,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dead-grey-trunk,False,False,0,0
64,62,__pr_graph_lp_explicit_zero_free_source__: 1309:room-autoplace: planet: nauvis --> entity: dead-dry-hairy-tree,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dead-dry-hairy-tree,False,False,0,0
65,63,__pr_graph_lp_explicit_zero_free_source__: 1314:room-autoplace: planet: nauvis --> entity: dry-hairy-tree,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dry-hairy-tree,False,False,0,0
66,64,__pr_graph_lp_explicit_zero_free_source__: 1319:room-autoplace: planet: nauvis --> entity: small-worm-turret,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: small-worm-turret,False,False,0,0
67,65,__pr_graph_lp_explicit_zero_free_source__: 1322:room-autoplace: planet: nauvis --> entity: medium-worm-turret,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: medium-worm-turret,False,False,0,0
68,66,__pr_graph_lp_explicit_zero_free_source__: 1325:room-autoplace: planet: nauvis --> entity: big-worm-turret,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: big-worm-turret,False,False,0,0
69,67,__pr_graph_lp_explicit_zero_free_source__: 1328:room-autoplace: planet: nauvis --> entity: behemoth-worm-turret,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: behemoth-worm-turret,False,False,0,0
70,68,__pr_graph_lp_explicit_zero_free_source__: 1360:room-autoplace: planet: nauvis --> entity: biter-spawner,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: biter-spawner,False,False,0,0
71,69,__pr_graph_lp_explicit_zero_free_source__: 1363:room-autoplace: planet: nauvis --> entity: spitter-spawner,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: spitter-spawner,False,False,0,0
72,70,__pr_graph_lp_explicit_zero_free_source__: 639:entity-character: character --> entity: character,,,True,explicit-zero:entity-character: character --> entity: character,False,False,0,0
73,71,__pr_graph_lp_explicit_zero_free_source__: 694:room-autoplace: planet: nauvis --> entity: fish,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: fish,False,False,0,0
74,72,__pr_graph_lp_explicit_zero_free_source__: 699:room-autoplace: planet: nauvis --> entity: seaweed,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: seaweed,False,False,0,0
75,73,__pr_graph_lp_explicit_zero_free_source__: 999:room-autoplace: planet: nauvis --> entity: iron-ore,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: iron-ore,False,False,0,0
76,74,__pr_graph_lp_or_cost_row__: entity: aluminium-rock,,,True,node-cost:entity: aluminium-rock,False,False,0,0
77,75,__pr_graph_lp_or_cost_row__: entity: antimonium,,,True,node-cost:entity: antimonium,False,False,0,0
78,76,__pr_graph_lp_or_cost_row__: entity: behemoth-worm-turret,,,True,node-cost:entity: behemoth-worm-turret,False,False,0,0
79,77,__pr_graph_lp_or_cost_row__: entity: big-rock,,,True,node-cost:entity: big-rock,False,False,0,0
80,78,__pr_graph_lp_or_cost_row__: entity: big-sand-rock,,,True,node-cost:entity: big-sand-rock,False,False,0,0
81,79,__pr_graph_lp_or_cost_row__: entity: big-worm-turret,,,True,node-cost:entity: big-worm-turret,False,False,0,0
82,80,__pr_graph_lp_or_cost_row__: entity: biter-spawner,,,True,node-cost:entity: biter-spawner,False,False,0,0
83,81,__pr_graph_lp_or_cost_row__: entity: bitumen-seep,,,True,node-cost:entity: bitumen-seep,False,False,0,0
84,82,__pr_graph_lp_or_cost_row__: entity: boiler,,,True,node-cost:entity: boiler,False,False,0,0
85,83,__pr_graph_lp_or_cost_row__: entity: borax,,,True,node-cost:entity: borax,False,False,0,0
86,84,__pr_graph_lp_or_cost_row__: entity: burner-inserter,,,True,node-cost:entity: burner-inserter,False,False,0,0
87,85,__pr_graph_lp_or_cost_row__: entity: burner-mining-drill,,,True,node-cost:entity: burner-mining-drill,False,False,0,0
88,86,__pr_graph_lp_or_cost_row__: entity: character,,,True,node-cost:entity: character,False,False,0,0
89,87,__pr_graph_lp_or_cost_row__: entity: chromium-rock,,,True,node-cost:entity: chromium-rock,False,False,0,0
90,88,__pr_graph_lp_or_cost_row__: entity: coal-rock,,,True,node-cost:entity: coal-rock,False,False,0,0
91,89,__pr_graph_lp_or_cost_row__: entity: copper-ore,,,True,node-cost:entity: copper-ore,False,False,0,0
92,90,__pr_graph_lp_or_cost_row__: entity: copper-rock,,,True,node-cost:entity: copper-rock,False,False,0,0
93,91,__pr_graph_lp_or_cost_row__: entity: dead-dry-hairy-tree,,,True,node-cost:entity: dead-dry-hairy-tree,False,False,0,0
94,92,__pr_graph_lp_or_cost_row__: entity: dead-grey-trunk,,,True,node-cost:entity: dead-grey-trunk,False,False,0,0
95,93,__pr_graph_lp_or_cost_row__: entity: dead-tree-desert,,,True,node-cost:entity: dead-tree-desert,False,False,0,0
96,94,__pr_graph_lp_or_cost_row__: entity: dry-hairy-tree,,,True,node-cost:entity: dry-hairy-tree,False,False,0,0
97,95,__pr_graph_lp_or_cost_row__: entity: dry-tree,,,True,node-cost:entity: dry-tree,False,False,0,0
98,96,__pr_graph_lp_or_cost_row__: entity: fish,,,True,node-cost:entity: fish,False,False,0,0
99,97,__pr_graph_lp_or_cost_row__: entity: flora-collector-mk01,,,True,node-cost:entity: flora-collector-mk01,False,False,0,0
100,98,__pr_graph_lp_or_cost_row__: entity: geothermal-crack,,,True,node-cost:entity: geothermal-crack,False,False,0,0
101,99,__pr_graph_lp_or_cost_row__: entity: huge-rock,,,True,node-cost:entity: huge-rock,False,False,0,0
102,100,__pr_graph_lp_or_cost_row__: entity: iron-ore,,,True,node-cost:entity: iron-ore,False,False,0,0
103,101,__pr_graph_lp_or_cost_row__: entity: iron-rock,,,True,node-cost:entity: iron-rock,False,False,0,0
104,102,__pr_graph_lp_or_cost_row__: entity: lab,,,True,node-cost:entity: lab,False,False,0,0
105,103,__pr_graph_lp_or_cost_row__: entity: lead-rock,,,True,node-cost:entity: lead-rock,False,False,0,0
106,104,__pr_graph_lp_or_cost_row__: entity: medium-worm-turret,,,True,node-cost:entity: medium-worm-turret,False,False,0,0
107,105,__pr_graph_lp_or_cost_row__: entity: molybdenum-ore,,,True,node-cost:entity: molybdenum-ore,False,False,0,0
108,106,__pr_graph_lp_or_cost_row__: entity: nickel-rock,,,True,node-cost:entity: nickel-rock,False,False,0,0
109,107,__pr_graph_lp_or_cost_row__: entity: niobium,,,True,node-cost:entity: niobium,False,False,0,0
110,108,__pr_graph_lp_or_cost_row__: entity: offshore-pump,,,True,node-cost:entity: offshore-pump,False,False,0,0
111,109,__pr_graph_lp_or_cost_row__: entity: oil-sand,,,True,node-cost:entity: oil-sand,False,False,0,0
112,110,__pr_graph_lp_or_cost_row__: entity: ore-aluminium,,,True,node-cost:entity: ore-aluminium,False,False,0,0
113,111,__pr_graph_lp_or_cost_row__: entity: ore-bioreserve,,,True,node-cost:entity: ore-bioreserve,False,False,0,0
114,112,__pr_graph_lp_or_cost_row__: entity: ore-chromium,,,True,node-cost:entity: ore-chromium,False,False,0,0
115,113,__pr_graph_lp_or_cost_row__: entity: ore-lead,,,True,node-cost:entity: ore-lead,False,False,0,0
116,114,__pr_graph_lp_or_cost_row__: entity: ore-nexelit,,,True,node-cost:entity: ore-nexelit,False,False,0,0
117,115,__pr_graph_lp_or_cost_row__: entity: ore-nickel,,,True,node-cost:entity: ore-nickel,False,False,0,0
118,116,__pr_graph_lp_or_cost_row__: entity: ore-quartz,,,True,node-cost:entity: ore-quartz,False,False,0,0
119,117,__pr_graph_lp_or_cost_row__: entity: ore-tin,,,True,node-cost:entity: ore-tin,False,False,0,0
120,118,__pr_graph_lp_or_cost_row__: entity: ore-titanium,,,True,node-cost:entity: ore-titanium,False,False,0,0
121,119,__pr_graph_lp_or_cost_row__: entity: ore-zinc,,,True,node-cost:entity: ore-zinc,False,False,0,0
122,120,__pr_graph_lp_or_cost_row__: entity: phosphate-rock,,,True,node-cost:entity: phosphate-rock,False,False,0,0
123,121,__pr_graph_lp_or_cost_row__: entity: phosphate-rock-02,,,True,node-cost:entity: phosphate-rock-02,False,False,0,0
124,122,__pr_graph_lp_or_cost_row__: entity: pipe,,,True,node-cost:entity: pipe,False,False,0,0
125,123,__pr_graph_lp_or_cost_row__: entity: pipe-to-ground,,,True,node-cost:entity: pipe-to-ground,False,False,0,0
126,124,__pr_graph_lp_or_cost_row__: entity: quartz-rock,,,True,node-cost:entity: quartz-rock,False,False,0,0
127,125,__pr_graph_lp_or_cost_row__: entity: rare-earth-bolide,,,True,node-cost:entity: rare-earth-bolide,False,False,0,0
128,126,__pr_graph_lp_or_cost_row__: entity: raw-coal,,,True,node-cost:entity: raw-coal,False,False,0,0
129,127,__pr_graph_lp_or_cost_row__: entity: ree,,,True,node-cost:entity: ree,False,False,0,0
130,128,__pr_graph_lp_or_cost_row__: entity: regolites,,,True,node-cost:entity: regolites,False,False,0,0
131,129,__pr_graph_lp_or_cost_row__: entity: salt-rock,,,True,node-cost:entity: salt-rock,False,False,0,0
132,130,__pr_graph_lp_or_cost_row__: entity: seaweed,,,True,node-cost:entity: seaweed,False,False,0,0
133,131,__pr_graph_lp_or_cost_row__: entity: small-electric-pole,,,True,node-cost:entity: small-electric-pole,False,False,0,0
134,132,__pr_graph_lp_or_cost_row__: entity: small-worm-turret,,,True,node-cost:entity: small-worm-turret,False,False,0,0
135,133,__pr_graph_lp_or_cost_row__: entity: soil-extractor-mk01,,,True,node-cost:entity: soil-extractor-mk01,False,False,0,0
136,134,__pr_graph_lp_or_cost_row__: entity: spitter-spawner,,,True,node-cost:entity: spitter-spawner,False,False,0,0
137,135,__pr_graph_lp_or_cost_row__: entity: steam-engine,,,True,node-cost:entity: steam-engine,False,False,0,0
138,136,__pr_graph_lp_or_cost_row__: entity: stone,,,True,node-cost:entity: stone,False,False,0,0
139,137,__pr_graph_lp_or_cost_row__: entity: stone-furnace,,,True,node-cost:entity: stone-furnace,False,False,0,0
140,138,__pr_graph_lp_or_cost_row__: entity: sulfur-patch,,,True,node-cost:entity: sulfur-patch,False,False,0,0
141,139,__pr_graph_lp_or_cost_row__: entity: tin-rock,,,True,node-cost:entity: tin-rock,False,False,0,0
142,140,__pr_graph_lp_or_cost_row__: entity: titanium-rock,,,True,node-cost:entity: titanium-rock,False,False,0,0
143,141,__pr_graph_lp_or_cost_row__: entity: transport-belt,,,True,node-cost:entity: transport-belt,False,False,0,0
144,142,__pr_graph_lp_or_cost_row__: entity: tree-01,,,True,node-cost:entity: tree-01,False,False,0,0
145,143,__pr_graph_lp_or_cost_row__: entity: tree-02,,,True,node-cost:entity: tree-02,False,False,0,0
146,144,__pr_graph_lp_or_cost_row__: entity: tree-02-red,,,True,node-cost:entity: tree-02-red,False,False,0,0
147,145,__pr_graph_lp_or_cost_row__: entity: tree-03,,,True,node-cost:entity: tree-03,False,False,0,0
148,146,__pr_graph_lp_or_cost_row__: entity: tree-04,,,True,node-cost:entity: tree-04,False,False,0,0
149,147,__pr_graph_lp_or_cost_row__: entity: tree-05,,,True,node-cost:entity: tree-05,False,False,0,0
150,148,__pr_graph_lp_or_cost_row__: entity: tree-06,,,True,node-cost:entity: tree-06,False,False,0,0
151,149,__pr_graph_lp_or_cost_row__: entity: tree-06-brown,,,True,node-cost:entity: tree-06-brown,False,False,0,0
152,150,__pr_graph_lp_or_cost_row__: entity: tree-07,,,True,node-cost:entity: tree-07,False,False,0,0
153,151,__pr_graph_lp_or_cost_row__: entity: tree-08,,,True,node-cost:entity: tree-08,False,False,0,0
154,152,__pr_graph_lp_or_cost_row__: entity: tree-08-brown,,,True,node-cost:entity: tree-08-brown,False,False,0,0
155,153,__pr_graph_lp_or_cost_row__: entity: tree-08-red,,,True,node-cost:entity: tree-08-red,False,False,0,0
156,154,__pr_graph_lp_or_cost_row__: entity: tree-09,,,True,node-cost:entity: tree-09,False,False,0,0
157,155,__pr_graph_lp_or_cost_row__: entity: tree-09-brown,,,True,node-cost:entity: tree-09-brown,False,False,0,0
158,156,__pr_graph_lp_or_cost_row__: entity: tree-09-red,,,True,node-cost:entity: tree-09-red,False,False,0,0
159,157,__pr_graph_lp_or_cost_row__: entity: underground-belt,,,True,node-cost:entity: underground-belt,False,False,0,0
160,158,__pr_graph_lp_or_cost_row__: entity: uranium-ore,,,True,node-cost:entity: uranium-ore,False,False,0,0
161,159,__pr_graph_lp_or_cost_row__: entity: uranium-rock,,,True,node-cost:entity: uranium-rock,False,False,0,0
162,160,__pr_graph_lp_or_cost_row__: entity: volcanic-pipe,,,True,node-cost:entity: volcanic-pipe,False,False,0,0
163,161,__pr_graph_lp_or_cost_row__: entity: wooden-chest,,,True,node-cost:entity: wooden-chest,False,False,0,0
164,162,__pr_graph_lp_or_cost_row__: entity: wpu-mk01,,,True,node-cost:entity: wpu-mk01,False,False,0,0
165,163,__pr_graph_lp_or_cost_row__: entity: zinc-rock,,,True,node-cost:entity: zinc-rock,False,False,0,0
166,164,__pr_graph_lp_or_cost_row__: item: ash,,,True,node-cost:item: ash,False,False,0,0
167,165,__pr_graph_lp_or_cost_row__: item: automation-science-pack,,,True,node-cost:item: automation-science-pack,False,False,0,0
168,166,__pr_graph_lp_or_cost_row__: item: boiler,,,True,node-cost:item: boiler,False,False,0,0
169,167,__pr_graph_lp_or_cost_row__: item: bolts,,,True,node-cost:item: bolts,False,False,0,0
170,168,__pr_graph_lp_or_cost_row__: item: burner-inserter,,,True,node-cost:item: burner-inserter,False,False,0,0
171,169,__pr_graph_lp_or_cost_row__: item: burner-mining-drill,,,True,node-cost:item: burner-mining-drill,False,False,0,0
172,170,__pr_graph_lp_or_cost_row__: item: copper-cable,,,True,node-cost:item: copper-cable,False,False,0,0
173,171,__pr_graph_lp_or_cost_row__: item: copper-ore,,,True,node-cost:item: copper-ore,False,False,0,0
174,172,__pr_graph_lp_or_cost_row__: item: copper-plate,,,True,node-cost:item: copper-plate,False,False,0,0
175,173,__pr_graph_lp_or_cost_row__: item: empty-planter-box,,,True,node-cost:item: empty-planter-box,False,False,0,0
176,174,__pr_graph_lp_or_cost_row__: item: fish,,,True,node-cost:item: fish,False,False,0,0
177,175,__pr_graph_lp_or_cost_row__: item: flora-collector-mk01,,,True,node-cost:item: flora-collector-mk01,False,False,0,0
178,176,__pr_graph_lp_or_cost_row__: item: inductor1,,,True,node-cost:item: inductor1,False,False,0,0
179,177,__pr_graph_lp_or_cost_row__: item: iron-gear-wheel,,,True,node-cost:item: iron-gear-wheel,False,False,0,0
180,178,__pr_graph_lp_or_cost_row__: item: iron-ore,,,True,node-cost:item: iron-ore,False,False,0,0
181,179,__pr_graph_lp_or_cost_row__: item: iron-plate,,,True,node-cost:item: iron-plate,False,False,0,0
182,180,__pr_graph_lp_or_cost_row__: item: iron-stick,,,True,node-cost:item: iron-stick,False,False,0,0
183,181,__pr_graph_lp_or_cost_row__: item: kerogen,,,True,node-cost:item: kerogen,False,False,0,0
184,182,__pr_graph_lp_or_cost_row__: item: lab,,,True,node-cost:item: lab,False,False,0,0
185,183,__pr_graph_lp_or_cost_row__: item: log,,,True,node-cost:item: log,False,False,0,0
186,184,__pr_graph_lp_or_cost_row__: item: moss,,,True,node-cost:item: moss,False,False,0,0
